"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","winner_rank","winner_rank_points","loser_rank","loser_rank_points"
"11","1995-339","Adelaide","Hard",32,"A",19950102,11,101735,NA,"","Richard Fromberg","R",196,"AUS",24.681724846,101890,NA,"","Jonathan Stark","R",188,"USA",23.7508555784,"6-4 6-2",3,"R32",62,12,3,49,31,26,12,9,0,0,1,2,58,38,25,9,9,5,8,58,NA,65,NA
"12","1995-339","Adelaide","Hard",32,"A",19950102,12,101990,4,"","Richard Krajicek","R",196,"NED",23.0746064339,102148,NA,"","Fabrice Santoro","R",178,"FRA",22.0643394935,"6-3 6-3",3,"R32",64,6,1,48,26,23,14,9,2,2,1,4,63,31,18,19,9,4,7,17,NA,46,NA
"13","1995-339","Adelaide","Hard",32,"A",19950102,13,101746,7,"","Renzo Furlan","R",175,"ITA",24.629705681,101150,NA,"","Gianluca Pozzi","L",180,"ITA",29.5441478439,"6-3 6-4",3,"R32",68,4,0,52,26,20,17,10,2,4,2,1,59,30,19,13,9,5,9,41,NA,93,NA
"14","1995-339","Adelaide","Hard",32,"A",19950102,14,101589,NA,"","Arnaud Boetsch","R",183,"FRA",25.7549623546,101214,NA,"Q","Bryan Shelton","R",185,"USA",29.029431896,"4-6 7-5 7-6(2)",3,"R32",149,1,6,127,73,54,26,17,10,12,6,8,118,74,52,22,17,13,15,53,NA,85,NA
"15","1995-339","Adelaide","Hard",32,"A",19950102,15,101391,NA,"","Carl Uwe Steeb","L",180,"GER",27.3374401095,100923,NA,"WC","Wally Masur","R",180,"AUS",31.6413415469,"6-4 7-6(5)",3,"R32",90,1,1,65,41,33,17,11,1,1,9,2,85,39,29,25,11,5,6,89,NA,137,NA
"16","1995-339","Adelaide","Hard",32,"A",19950102,16,102521,NA,"","Hendrik Dreekmann","R",188,"GER",19.9260780287,101965,2,"","Wayne Ferreira","R",185,"RSA",23.2991101985,"7-6(6) 6-2",3,"R32",86,4,2,70,39,27,18,10,3,5,4,6,75,36,24,18,10,8,12,64,NA,12,NA
"17","1995-339","Adelaide","Hard",32,"A",19950102,17,102338,1,"","Yevgeny Kafelnikov","R",190,"RUS",20.8706365503,101510,NA,"","Henrik Holm","R",183,"SWE",26.3627652293,"7-5 6-3",3,"R16",73,3,0,58,38,33,9,11,0,1,11,12,75,42,35,6,10,9,12,11,NA,67,NA
"18","1995-339","Adelaide","Hard",32,"A",19950102,18,101185,8,"","Mark Woodforde","L",188,"AUS",29.2758384668,100837,NA,"","Jeremy Bates","R",180,"GBR",32.5393566051,"7-6(6) 6-4",3,"R16",91,4,1,73,38,28,21,11,2,3,4,10,77,39,33,12,11,2,4,43,NA,77,NA
"19","1995-339","Adelaide","Hard",32,"A",19950102,19,101793,3,"","Jim Courier","R",185,"USA",24.3778234086,101888,NA,"","Daniel Vacek","R",190,"CZE",23.7563312799,"6-3 6-4",3,"R16",69,1,3,65,45,30,12,10,2,3,4,6,55,32,21,11,9,0,3,13,NA,45,NA
"20","1995-339","Adelaide","Hard",32,"A",19950102,20,102358,NA,"","Thomas Enqvist","R",190,"SWE",20.8076659822,101727,6,"","Jason Stoltenberg","R",185,"AUS",24.7474332649,"6-4 6-4",3,"R16",70,3,1,55,34,25,10,10,5,8,2,1,64,34,22,10,10,5,10,59,NA,21,NA
"21","1995-339","Adelaide","Hard",32,"A",19950102,21,102158,5,"","Patrick Rafter","R",185,"AUS",22.0123203285,101920,NA,"WC","Jamie Morgan","R",185,"AUS",23.5701574264,"7-6(2) 6-3",3,"R16",94,5,5,68,43,35,15,11,0,0,4,4,76,44,33,14,10,4,5,20,NA,104,NA
"22","1995-339","Adelaide","Hard",32,"A",19950102,22,101990,4,"","Richard Krajicek","R",196,"NED",23.0746064339,101735,NA,"","Richard Fromberg","R",196,"AUS",24.681724846,"7-5 7-5",3,"R16",82,6,4,65,32,29,20,12,2,2,4,5,75,49,38,11,12,5,7,17,NA,58,NA
"23","1995-339","Adelaide","Hard",32,"A",19950102,23,101589,NA,"","Arnaud Boetsch","R",183,"FRA",25.7549623546,101746,7,"","Renzo Furlan","R",175,"ITA",24.629705681,"6-3 7-5",3,"R16",91,5,5,73,39,30,12,11,2,5,2,4,67,37,20,14,10,6,11,53,NA,41,NA
"24","1995-339","Adelaide","Hard",32,"A",19950102,24,102521,NA,"","Hendrik Dreekmann","R",188,"GER",19.9260780287,101391,NA,"","Carl Uwe Steeb","L",180,"GER",27.3374401095,"7-6(2) 3-6 6-2",3,"R16",108,7,3,80,34,26,21,14,2,7,3,4,84,52,27,17,15,3,9,64,NA,89,NA
"25","1995-339","Adelaide","Hard",32,"A",19950102,25,101185,8,"","Mark Woodforde","L",188,"AUS",29.2758384668,102338,1,"","Yevgeny Kafelnikov","R",190,"RUS",20.8706365503,"6-3 7-5",3,"QF",96,6,4,67,30,23,20,11,1,3,1,5,91,56,33,14,10,8,12,43,NA,11,NA
"26","1995-339","Adelaide","Hard",32,"A",19950102,26,101793,3,"","Jim Courier","R",185,"USA",24.3778234086,102358,NA,"","Thomas Enqvist","R",190,"SWE",20.8076659822,"6-2 6-4",3,"QF",68,2,1,56,38,28,9,9,1,2,3,3,57,36,23,7,9,6,10,13,NA,59,NA
"27","1995-339","Adelaide","Hard",32,"A",19950102,27,101990,4,"","Richard Krajicek","R",196,"NED",23.0746064339,102158,5,"","Patrick Rafter","R",185,"AUS",22.0123203285,"6-4 7-6(4)",3,"QF",78,10,5,80,39,35,21,11,5,5,9,0,69,42,31,17,11,4,5,17,NA,20,NA
"28","1995-339","Adelaide","Hard",32,"A",19950102,28,101589,NA,"","Arnaud Boetsch","R",183,"FRA",25.7549623546,102521,NA,"","Hendrik Dreekmann","R",188,"GER",19.9260780287,"6-3 6-4",3,"QF",67,1,3,50,30,26,9,10,1,3,2,2,60,26,14,16,9,6,10,53,NA,64,NA
"29","1995-339","Adelaide","Hard",32,"A",19950102,29,101793,3,"","Jim Courier","R",185,"USA",24.3778234086,101185,8,"","Mark Woodforde","L",188,"AUS",29.2758384668,"6-3 6-4",3,"SF",82,2,3,76,50,35,14,10,10,11,4,3,57,31,21,11,9,1,4,13,NA,43,NA
"30","1995-339","Adelaide","Hard",32,"A",19950102,30,101589,NA,"","Arnaud Boetsch","R",183,"FRA",25.7549623546,101990,4,"","Richard Krajicek","R",196,"NED",23.0746064339,"7-6(4) 6-2",3,"SF",67,2,2,61,39,30,14,10,2,3,5,4,65,38,28,11,10,2,5,53,NA,17,NA
"31","1995-339","Adelaide","Hard",32,"A",19950102,31,101793,3,"","Jim Courier","R",185,"USA",24.3778234086,101589,NA,"","Arnaud Boetsch","R",183,"FRA",25.7549623546,"6-2 7-5",3,"F",96,4,0,73,44,29,18,10,3,4,1,2,79,43,26,16,10,6,10,13,NA,53,NA
"32","1995-451","Doha","Hard",32,"A",19950102,1,101222,1,"","Stefan Edberg","R",188,"SWE",28.9527720739,101086,NA,"","Ronald Agenor","R",180,"USA",30.135523614,"6-2 7-6(8)",3,"R32",89,1,6,69,36,26,18,10,3,5,4,1,66,49,30,7,10,2,6,7,NA,71,NA
"33","1995-451","Doha","Hard",32,"A",19950102,2,102437,NA,"Q","Adrian Voinea","R",185,"ROU",20.4079397673,101543,NA,"","Jeff Tarango","L",180,"USA",26.1163586585,"6-7(4) 7-6(5) 6-3",3,"R32",135,7,4,112,71,48,19,16,6,10,2,2,126,100,59,9,17,8,14,202,NA,78,NA
"34","1995-451","Doha","Hard",32,"A",19950102,3,101962,NA,"WC","Younes El Aynaoui","R",193,"MAR",23.3073237509,101767,NA,"","Lars Jonsson","R",188,"SWE",24.5174537988,"2-6 6-4 7-6(4)",3,"R32",114,10,2,91,55,38,20,15,4,7,1,2,101,74,49,16,15,7,9,117,NA,102,NA
"35","1995-451","Doha","Hard",32,"A",19950102,4,102223,NA,"","Karim Alami","R",185,"MAR",21.6098562628,101235,7,"","Paul Haarhuis","R",188,"NED",28.8678986995,"5-7 6-3 7-5",3,"R32",138,5,6,104,49,42,25,16,4,6,7,5,112,59,44,26,17,9,13,88,NA,37,NA
"36","1995-451","Doha","Hard",32,"A",19950102,5,101439,NA,"","Javier Sanchez","R",178,"ESP",26.9185489391,101797,4,"","Jacco Eltingh","R",188,"NED",24.3449691992,"3-6 6-2 6-3",3,"R32",92,2,3,72,46,32,16,13,2,4,2,6,86,51,34,16,13,4,8,42,NA,23,NA
"37","1995-451","Doha","Hard",32,"A",19950102,6,101373,NA,"","Karsten Braasch","L",180,"GER",27.4715947981,102031,NA,"Q","Sandor Noszaly","R",193,"HUN",22.7980835044,"3-6 6-3 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,154,NA
"38","1995-451","Doha","Hard",32,"A",19950102,7,102029,NA,"Q","Filip Dewulf","R",190,"BEL",22.8008213552,101234,NA,"WC","Patrik Kuhnen","R",190,"GER",28.8898015058,"6-3 4-6 6-1",3,"R32",97,5,3,76,44,37,17,13,2,3,9,8,94,58,39,13,13,6,10,134,NA,189,NA
"39","1995-451","Doha","Hard",32,"A",19950102,8,100936,NA,"","Henri Leconte","L",185,"FRA",31.498973306,101334,5,"","Alexander Volkov","L",188,"RUS",27.8357289528,"4-6 7-6(6) 7-5",3,"R32",156,5,9,129,60,40,32,17,11,17,5,9,119,67,41,26,17,12,18,94,NA,25,NA
"40","1995-451","Doha","Hard",32,"A",19950102,9,101482,NA,"","Markus Zoecke","R",196,"GER",26.6475017112,101463,6,"","Bernd Karbacher","R",185,"GER",26.7488021903,"4-6 6-3 6-4",3,"R32",123,9,7,91,53,41,22,15,6,7,6,3,90,40,31,28,14,5,7,57,NA,26,NA
"41","1995-451","Doha","Hard",32,"A",19950102,10,101412,NA,"WC","Shuzo Matsuoka","R",185,"JPN",27.1567419576,101659,NA,"","Jan Apell","L",183,"SWE",25.1608487337,"7-6(3) 6-4",3,"R32",91,9,3,64,45,32,9,11,2,5,0,2,84,50,26,20,11,4,8,124,NA,95,NA
"42","1995-451","Doha","Hard",32,"A",19950102,11,102035,NA,"","Jonas Bjorkman","R",183,"SWE",22.7789185489,101123,NA,"","Alexander Mronz","R",188,"GER",29.7385352498,"7-5 6-2",3,"R32",79,3,4,50,26,24,14,10,1,2,2,4,79,44,27,16,10,5,9,50,NA,103,NA
"43","1995-451","Doha","Hard",32,"A",19950102,12,101723,3,"","Magnus Larsson","R",193,"SWE",24.7748117728,102344,NA,"","Karol Kucera","R",188,"SVK",20.8323066393,"6-1 6-4",3,"R32",75,2,2,60,28,23,17,9,2,3,1,3,70,41,24,11,8,8,12,19,NA,54,NA
"44","1995-451","Doha","Hard",32,"A",19950102,13,101098,8,"","Guy Forget","L",190,"FRA",29.993155373,101265,NA,"","Patrick McEnroe","R",183,"USA",28.5065023956,"7-5 6-2",3,"R32",83,14,2,63,34,29,15,10,2,3,1,2,56,33,19,12,10,2,6,40,NA,72,NA
"45","1995-451","Doha","Hard",32,"A",19950102,14,101733,NA,"","Jan Siemerink","L",183,"NED",24.720054757,101249,NA,"","Andrei Olhovskiy","R",185,"RUS",28.7173169062,"6-1 6-2",3,"R32",60,1,0,47,32,25,10,8,1,1,0,2,55,31,13,13,7,8,12,81,NA,97,NA
"46","1995-451","Doha","Hard",32,"A",19950102,15,102234,NA,"Q","Oliver Gross","R",185,"GER",21.5441478439,101582,NA,"","Gilbert Schaller","R",180,"AUT",25.7960301164,"4-6 7-6(1) 6-2",3,"R32",127,7,4,86,44,37,23,15,4,7,1,2,111,73,41,20,15,15,19,101,NA,48,NA
"47","1995-451","Doha","Hard",32,"A",19950102,16,101529,2,"","Michael Stich","R",193,"GER",26.2067077344,101358,NA,"","Olivier Delaitre","R",170,"FRA",27.5893223819,"6-3 7-5",3,"R32",82,6,3,70,34,23,19,11,1,4,0,2,62,40,19,12,10,5,10,9,NA,49,NA
"48","1995-451","Doha","Hard",32,"A",19950102,17,101222,1,"","Stefan Edberg","R",188,"SWE",28.9527720739,102437,NA,"Q","Adrian Voinea","R",185,"ROU",20.4079397673,"6-7(8) 6-3 6-3",3,"R16",111,0,5,89,57,42,18,15,3,6,3,0,93,54,30,25,15,0,6,7,NA,202,NA
"49","1995-451","Doha","Hard",32,"A",19950102,18,102223,NA,"","Karim Alami","R",185,"MAR",21.6098562628,101962,NA,"WC","Younes El Aynaoui","R",193,"MAR",23.3073237509,"7-5 6-3",3,"R16",94,2,7,77,42,30,18,11,2,4,2,1,64,37,24,12,10,6,10,88,NA,117,NA
"50","1995-451","Doha","Hard",32,"A",19950102,19,101439,NA,"","Javier Sanchez","R",178,"ESP",26.9185489391,101373,NA,"","Karsten Braasch","L",180,"GER",27.4715947981,"6-7(2) 6-0 6-4",3,"R16",105,1,2,94,67,47,15,14,7,8,7,2,88,40,32,21,14,7,12,42,NA,56,NA
"51","1995-451","Doha","Hard",32,"A",19950102,20,100936,NA,"","Henri Leconte","L",185,"FRA",31.498973306,102029,NA,"Q","Filip Dewulf","R",190,"BEL",22.8008213552,"6-3 7-6(1)",3,"R16",85,5,1,60,25,20,24,11,0,2,5,1,70,34,24,16,10,4,7,94,NA,134,NA
"52","1995-451","Doha","Hard",32,"A",19950102,21,101482,NA,"","Markus Zoecke","R",196,"GER",26.6475017112,101412,NA,"WC","Shuzo Matsuoka","R",185,"JPN",27.1567419576,"6-1 6-3",3,"R16",66,2,2,46,30,22,9,8,0,1,3,5,51,23,13,12,8,5,10,57,NA,124,NA
"53","1995-451","Doha","Hard",32,"A",19950102,22,101723,3,"","Magnus Larsson","R",193,"SWE",24.7748117728,102035,NA,"","Jonas Bjorkman","R",183,"SWE",22.7789185489,"6-2 7-6(4)",3,"R16",79,9,1,66,44,32,14,10,5,6,0,3,71,35,24,16,10,7,10,19,NA,50,NA
"54","1995-451","Doha","Hard",32,"A",19950102,23,101733,NA,"","Jan Siemerink","L",183,"NED",24.720054757,101098,8,"","Guy Forget","L",190,"FRA",29.993155373,"6-3 7-6(5)",3,"R16",98,4,2,81,49,39,17,11,6,6,1,4,80,51,37,14,10,6,7,81,NA,40,NA
"55","1995-451","Doha","Hard",32,"A",19950102,24,101529,2,"","Michael Stich","R",193,"GER",26.2067077344,102234,NA,"Q","Oliver Gross","R",185,"GER",21.5441478439,"6-4 7-5",3,"R16",86,3,4,77,41,32,20,11,6,6,4,2,63,31,23,19,11,1,3,9,NA,101,NA
"56","1995-451","Doha","Hard",32,"A",19950102,25,101222,1,"","Stefan Edberg","R",188,"SWE",28.9527720739,102223,NA,"","Karim Alami","R",185,"MAR",21.6098562628,"6-1 6-1",3,"QF",44,0,0,34,23,22,6,7,0,0,3,1,47,30,16,3,7,3,8,7,NA,88,NA
"57","1995-451","Doha","Hard",32,"A",19950102,26,100936,NA,"","Henri Leconte","L",185,"FRA",31.498973306,101439,NA,"","Javier Sanchez","R",178,"ESP",26.9185489391,"4-6 6-4 6-3",3,"QF",106,2,5,97,49,37,23,15,9,12,3,2,89,66,44,11,14,9,13,94,NA,42,NA
"58","1995-451","Doha","Hard",32,"A",19950102,27,101723,3,"","Magnus Larsson","R",193,"SWE",24.7748117728,101482,NA,"","Markus Zoecke","R",196,"GER",26.6475017112,"7-6(7) 4-6 6-3",3,"QF",111,10,4,90,59,50,16,16,2,3,15,6,98,56,46,21,15,2,3,19,NA,57,NA
"59","1995-451","Doha","Hard",32,"A",19950102,28,101529,2,"","Michael Stich","R",193,"GER",26.2067077344,101733,NA,"","Jan Siemerink","L",183,"NED",24.720054757,"6-3 6-1",3,"QF",58,5,3,45,25,23,10,8,0,0,1,1,50,33,16,9,8,5,9,9,NA,81,NA
"60","1995-451","Doha","Hard",32,"A",19950102,29,101222,1,"","Stefan Edberg","R",188,"SWE",28.9527720739,100936,NA,"","Henri Leconte","L",185,"FRA",31.498973306,"6-2 7-6(5)",3,"SF",85,5,4,67,36,26,15,10,5,8,3,2,74,45,26,10,10,8,13,7,NA,94,NA
"61","1995-451","Doha","Hard",32,"A",19950102,30,101723,3,"","Magnus Larsson","R",193,"SWE",24.7748117728,101529,2,"","Michael Stich","R",193,"GER",26.2067077344,"6-3 6-2",3,"SF",64,4,1,61,42,29,13,9,3,3,5,2,52,36,23,7,8,3,6,19,NA,9,NA
"62","1995-451","Doha","Hard",32,"A",19950102,31,101222,1,"","Stefan Edberg","R",188,"SWE",28.9527720739,101723,3,"","Magnus Larsson","R",193,"SWE",24.7748117728,"7-6(4) 6-1",3,"F",79,5,2,64,37,30,18,10,1,1,5,1,71,48,34,9,9,6,8,7,NA,19,NA
"63","1995-301","Auckland","Hard",32,"A",19950109,1,101733,NA,"","Jan Siemerink","L",183,"NED",24.7392197125,101965,1,"","Wayne Ferreira","R",185,"RSA",23.318275154,"2-6 7-5 6-3",3,"R32",86,3,4,77,43,32,18,15,1,5,4,2,80,56,38,10,14,4,8,70,596,13,1990
"64","1995-301","Auckland","Hard",32,"A",19950109,2,101711,NA,"","Alex Obrien","R",185,"USA",24.8432580424,102872,NA,"Q","James Sekulov","R",180,"AUS",18.2395619439,"7-6(7) 6-4",3,"R32",93,4,2,81,50,35,19,11,5,6,1,1,71,44,28,17,11,1,3,101,481,405,63
"65","1995-301","Auckland","Hard",32,"A",19950109,3,102434,NA,"","Vincent Spadea","R",183,"USA",20.476386037,101510,NA,"","Henrik Holm","R",183,"SWE",26.3819301848,"7-6(4) 6-3",3,"R32",84,0,1,68,41,31,16,10,7,8,4,8,74,41,28,15,11,3,6,77,568,65,663
"66","1995-301","Auckland","Hard",32,"A",19950109,4,101391,NA,"","Carl Uwe Steeb","L",180,"GER",27.356605065,102035,7,"","Jonas Bjorkman","R",183,"SWE",22.7980835044,"0-6 6-1 7-5",3,"R32",96,4,2,81,50,30,18,13,3,7,6,6,83,34,24,24,12,7,11,94,499,48,792
"67","1995-301","Auckland","Hard",32,"A",19950109,5,101439,4,"","Javier Sanchez","R",178,"ESP",26.9377138946,101647,NA,"","Byron Black","R",175,"ZIM",25.2594113621,"7-6(9) 6-2",3,"R32",85,7,1,72,52,41,8,10,3,4,1,2,79,43,25,19,10,5,8,35,905,66,642
"68","1995-301","Auckland","Hard",32,"A",19950109,6,101084,NA,"","Jakob Hlasek","R",188,"SUI",30.1574264203,100954,NA,"","Luiz Mattar","R",183,"BRA",31.394934976,"6-1 6-2",3,"R32",64,4,1,53,33,25,11,8,1,1,0,1,45,20,10,12,7,5,9,69,620,72,593
"69","1995-301","Auckland","Hard",32,"A",19950109,7,101806,NA,"","Marc Kevin Goellner","R",196,"GER",24.2984257358,101659,NA,"","Jan Apell","L",183,"SWE",25.1800136893,"4-6 6-3 6-4",3,"R32",96,14,3,91,59,49,16,15,9,10,5,1,93,52,36,24,14,3,5,80,559,105,460
"70","1995-301","Auckland","Hard",32,"A",19950109,8,101901,5,"","Chuck Adams","R",185,"USA",23.7152635181,108214,NA,"WC","Scott Clark","R",NA,"NZL",NA,"6-2 6-2",3,"R32",69,6,2,36,23,21,11,8,0,0,0,1,64,36,15,17,8,1,5,43,831,651,21
"71","1995-301","Auckland","Hard",32,"A",19950109,9,102654,NA,"WC","Steven Downs","R",183,"NZL",19.3374401095,102148,6,"","Fabrice Santoro","R",178,"FRA",22.083504449,"6-2 4-6 6-1",3,"R32",107,5,4,82,47,32,13,13,5,9,2,5,89,65,36,7,12,8,15,356,85,45,814
"72","1995-301","Auckland","Hard",32,"A",19950109,10,101601,NA,"","Brett Steven","R",185,"NZL",25.7029431896,102743,NA,"Q","Ben Ellwood","R",178,"AUS",18.8281998631,"7-6(2) 7-6(5)",3,"R32",120,1,2,82,54,42,18,12,2,2,6,5,96,53,38,22,12,1,1,74,583,410,62
"73","1995-301","Auckland","Hard",32,"A",19950109,11,102358,NA,"","Thomas Enqvist","R",190,"SWE",20.8268309377,101890,NA,"","Jonathan Stark","R",188,"USA",23.7700205339,"7-6(2) 6-3",3,"R32",83,11,6,70,33,28,22,11,6,7,15,3,63,39,31,10,10,4,6,53,744,71,594
"74","1995-301","Auckland","Hard",32,"A",19950109,12,102104,NA,"Q","Christian Ruud","R",188,"NOR",22.3764544832,101613,3,"","Malivai Washington","R",180,"USA",25.5550992471,"7-6(3) 3-6 6-3",3,"R32",142,3,1,112,71,49,20,15,9,12,7,5,107,60,39,26,15,9,12,82,542,30,1020
"75","1995-301","Auckland","Hard",32,"A",19950109,13,101611,8,"","Cedric Pioline","R",188,"FRA",25.568788501,101214,NA,"","Bryan Shelton","R",185,"USA",29.0485968515,"6-0 6-4",3,"R32",64,3,0,44,26,17,15,8,0,0,0,5,54,29,17,10,8,5,9,51,767,85,533
"76","1995-301","Auckland","Hard",32,"A",19950109,14,102521,NA,"","Hendrik Dreekmann","R",188,"GER",19.9452429843,101150,NA,"","Gianluca Pozzi","L",180,"ITA",29.5633127995,"6-3 7-6(4)",3,"R32",91,2,0,58,31,25,17,10,2,3,3,2,96,53,35,19,11,5,8,63,673,92,507
"77","1995-301","Auckland","Hard",32,"A",19950109,15,100837,NA,"","Jeremy Bates","R",180,"GBR",32.5585215606,102368,NA,"Q","Brian Dunn","R",201,"USA",20.7638603696,"7-5 0-1 RET",3,"R32",41,2,1,31,20,17,7,7,0,0,5,1,40,20,16,11,7,1,2,73,583,211,190
"78","1995-301","Auckland","Hard",32,"A",19950109,16,101334,2,"","Alexander Volkov","L",188,"RUS",27.8548939083,102536,NA,"WC","James Greenhalgh","R",183,"NZL",19.8877481177,"6-4 6-4",3,"R32",76,6,3,63,36,25,15,10,3,5,4,3,62,38,25,9,10,2,6,28,1032,375,77
"79","1995-301","Auckland","Hard",32,"A",19950109,17,101733,NA,"","Jan Siemerink","L",183,"NED",24.7392197125,101711,NA,"","Alex Obrien","R",185,"USA",24.8432580424,"7-5 6-3",3,"R16",80,8,1,69,48,33,14,11,7,9,1,2,56,37,22,9,10,3,7,70,596,101,481
"80","1995-301","Auckland","Hard",32,"A",19950109,18,102434,NA,"","Vincent Spadea","R",183,"USA",20.476386037,101391,NA,"","Carl Uwe Steeb","L",180,"GER",27.356605065,"6-3 6-1",3,"R16",72,6,1,64,34,26,12,8,5,6,1,1,60,36,18,10,8,5,10,77,568,94,499
"81","1995-301","Auckland","Hard",32,"A",19950109,19,101084,NA,"","Jakob Hlasek","R",188,"SUI",30.1574264203,101439,4,"","Javier Sanchez","R",178,"ESP",26.9377138946,"6-1 6-2",3,"R16",54,2,0,45,33,25,6,8,1,2,0,2,54,35,18,5,7,3,8,69,620,35,905
"82","1995-301","Auckland","Hard",32,"A",19950109,20,101901,5,"","Chuck Adams","R",185,"USA",23.7152635181,101806,NA,"","Marc Kevin Goellner","R",196,"GER",24.2984257358,"7-5 7-6(10)",3,"R16",NA,6,5,84,50,38,14,12,1,3,7,1,76,36,27,20,12,1,4,43,831,80,559
"83","1995-301","Auckland","Hard",32,"A",19950109,21,101601,NA,"","Brett Steven","R",185,"NZL",25.7029431896,102654,NA,"WC","Steven Downs","R",183,"NZL",19.3374401095,"6-3 6-4",3,"R16",78,5,2,68,52,37,10,10,2,2,3,4,65,41,26,10,9,2,4,74,583,356,85
"84","1995-301","Auckland","Hard",32,"A",19950109,22,102358,NA,"","Thomas Enqvist","R",190,"SWE",20.8268309377,102104,NA,"Q","Christian Ruud","R",188,"NOR",22.3764544832,"6-4 5-7 6-1",3,"R16",126,14,1,86,54,40,14,14,4,7,11,4,121,65,40,26,15,12,18,53,744,82,542
