"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","winner_rank","winner_rank_points","loser_rank","loser_rank_points"
"1","1986-240","Itaparica","Hard",32,"A",19861124,1,100653,1,"","Andres Gomez","L",193,"ECU",26.7405886379,101003,NA,"WC","Ricardo Acioly","R",180,"BRA",22.803559206,"7-5 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,246,NA
"2","1986-240","Itaparica","Hard",32,"A",19861124,2,100398,NA,"Q","Julio Goes","R",180,"BRA",31.0828199863,100864,NA,"","Martin Wostenholme","R",183,"CAN",24.1204654346,"6-3 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,NA,196,NA
"3","1986-240","Itaparica","Hard",32,"A",19861124,3,101119,NA,"","Marian Vajda","R",173,"SVK",21.6700889802,100892,NA,"Q","Alexandre Hocevar","R",190,"BRA",23.7618069815,"6-3 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,572,NA
"4","1986-240","Itaparica","Hard",32,"A",19861124,4,100831,NA,"Q","Rick Rudeen","R",188,"USA",24.4709103354,101237,NA,"LL","Danilo Marcelino","R",193,"BRA",20.7145790554,"6-4 3-6 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,NA,244,NA
"5","1986-240","Itaparica","Hard",32,"A",19861124,5,101511,4,"","Horst Skoff","R",175,"AUT",18.2559890486,100221,NA,"","Carlos Kirmayr","R",173,"BRA",36.1697467488,"7-5 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,102,NA
"6","1986-240","Itaparica","Hard",32,"A",19861124,6,100548,NA,"","Ivan Kley","R",183,"BRA",28.4052019165,101318,NA,"","Javier Frana","L",185,"ARG",19.9151266256,"6-2 7-5",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,149,NA
"7","1986-240","Itaparica","Hard",32,"A",19861124,7,100240,NA,"Q","Joao Soares","R",185,"BRA",35.5838466804,100751,NA,"","Roberto Saad","R",185,"ARG",25.4757015743,"3-6 7-6 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,NA,204,NA
"8","1986-240","Itaparica","Hard",32,"A",19861124,8,100652,5,"","Cassio Motta","R",180,"BRA",26.7542778919,101368,NA,"","Christian Miniussi","R",185,"ARG",19.3894592745,"4-6 6-2 7-5",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,95,NA
"9","1986-240","Itaparica","Hard",32,"A",19861124,9,100800,6,"","Diego Perez","R",178,"URU",24.7885010267,100518,NA,"","Ricardo Acuna","R",175,"CHI",28.8624229979,"6-1 7-6",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,154,NA
"10","1986-240","Itaparica","Hard",32,"A",19861124,10,101174,NA,"WC","Fernando Roese","R",190,"BRA",21.2511978097,101080,NA,"","Lawson Duncan","R",185,"USA",22.0780287474,"6-4 4-1 RET",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,NA,164,NA
"11","1986-240","Itaparica","Hard",32,"A",19861124,11,100954,NA,"","Luiz Mattar","R",183,"BRA",23.2689938398,100719,NA,"","Juan Avendano","R",178,"ESP",25.8179329227,"6-4 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,117,NA
"12","1986-240","Itaparica","Hard",32,"A",19861124,12,101179,NA,"","Jean Philippe Fleurian","R",185,"FRA",21.2019164956,101409,3,"","Jaime Yzaga","R",170,"PER",19.0882956879,"7-6 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,NA,44,NA
"13","1986-240","Itaparica","Hard",32,"A",19861124,13,101048,7,"","Francisco Maciel","R",185,"MEX",22.3983572895,101076,NA,"","Cesar Kist","R",180,"BRA",22.0889801506,"6-4 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,166,NA
"14","1986-240","Itaparica","Hard",32,"A",19861124,14,100639,NA,"","Blaine Willenborg","R",170,"USA",26.8884325804,101242,NA,"","Brad Pearce","R",175,"USA",20.6789869952,"4-6 6-4 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,NA,92,NA
"15","1986-240","Itaparica","Hard",32,"A",19861124,15,100635,NA,"","Mark Dickson","R",190,"USA",26.9623545517,100657,NA,"","Mike Leach","L",180,"USA",26.7104722793,"7-6 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,106,NA
"16","1986-240","Itaparica","Hard",32,"A",19861124,16,101276,2,"","Horacio De La Pena","L",180,"ARG",20.3148528405,100417,NA,"","Hans Gildemeister","R",183,"CHI",30.7898699521,"6-0 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,161,NA
"17","1986-240","Itaparica","Hard",32,"A",19861124,17,100653,1,"","Andres Gomez","L",193,"ECU",26.7405886379,100398,NA,"Q","Julio Goes","R",180,"BRA",31.0828199863,"6-3 6-4",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,238,NA
"18","1986-240","Itaparica","Hard",32,"A",19861124,18,101119,NA,"","Marian Vajda","R",173,"SVK",21.6700889802,100831,NA,"Q","Rick Rudeen","R",188,"USA",24.4709103354,"6-2 4-6 6-3",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,303,NA
"19","1986-240","Itaparica","Hard",32,"A",19861124,19,100548,NA,"","Ivan Kley","R",183,"BRA",28.4052019165,101511,4,"","Horst Skoff","R",175,"AUT",18.2559890486,"6-1 1-6 6-3",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,40,NA
"20","1986-240","Itaparica","Hard",32,"A",19861124,20,100240,NA,"Q","Joao Soares","R",185,"BRA",35.5838466804,100652,5,"","Cassio Motta","R",180,"BRA",26.7542778919,"6-3 6-4",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,NA,62,NA
"21","1986-240","Itaparica","Hard",32,"A",19861124,21,100800,6,"","Diego Perez","R",178,"URU",24.7885010267,101174,NA,"WC","Fernando Roese","R",190,"BRA",21.2511978097,"6-4 2-6 6-1",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,236,NA
"22","1986-240","Itaparica","Hard",32,"A",19861124,22,101179,NA,"","Jean Philippe Fleurian","R",185,"FRA",21.2019164956,100954,NA,"","Luiz Mattar","R",183,"BRA",23.2689938398,"7-6 4-6 6-1",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,NA,101,NA
"23","1986-240","Itaparica","Hard",32,"A",19861124,23,101048,7,"","Francisco Maciel","R",185,"MEX",22.3983572895,100639,NA,"","Blaine Willenborg","R",170,"USA",26.8884325804,"6-3 6-1",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,165,NA
