"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","winner_rank","winner_rank_points","loser_rank","loser_rank_points"
"1","1969-2029","Dublin","Grass",32,"A",19690707,270,100011,NA,"","Torben Ulrich","L",NA,"DEN",36.7556468172,207077,NA,"","Desmond Early","",NA,"IRL",NA,"6-0 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1969-2029","Dublin","Grass",32,"A",19690707,271,100058,NA,"","Roger Taylor","L",NA,"GBR",27.7289527721,209525,NA,"","Dennis Foley","U",NA,"IRL",NA,"6-1 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1969-2029","Dublin","Grass",32,"A",19690707,272,100114,NA,"","Ray Ruffels","R",NA,"AUS",23.2908966461,110196,NA,"","Peter Ledbetter","U",NA,"UNK",NA,"6-0 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","1969-2029","Dublin","Grass",32,"A",19690707,273,125672,NA,"","Kenneth Reid","U",NA,"IRL",NA,209594,NA,"","P Coyle","U",NA,"IRL",NA,"6-3 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","1969-2029","Dublin","Grass",32,"A",19690707,274,100037,NA,"","Nikola Pilic","L",NA,"CRO",29.8617385352,209593,NA,"","G Doughty","U",NA,"IRL",NA,"6-3 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","1969-2029","Dublin","Grass",32,"A",19690707,275,100067,NA,"","Frew Mcmillan","R",183,"RSA",27.1321013005,209535,NA,"","John Mulvey","U",NA,"IRL",NA,"6-2 6-0",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1969-2029","Dublin","Grass",32,"A",19690707,276,207073,NA,"","John Mcgrath","",NA,"IRL",NA,209592,NA,"","Ronan Fearon","U",NA,"IRL",NA,"6-3 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","1969-2029","Dublin","Grass",32,"A",19690707,277,100120,NA,"","Robert Maud","R",180,"RSA",22.9021218344,209591,NA,"","N Lennon","U",NA,"IRL",NA,"6-1 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","1969-2029","Dublin","Grass",32,"A",19690707,278,110957,NA,"","Peter Jackson","U",NA,"IRL",34.7898699521,209590,NA,"","Paul Fitz Simmons","U",NA,"IRL",NA,"6-1 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","1969-2029","Dublin","Grass",32,"A",19690707,279,109783,NA,"","Bob Howe","R",183,"AUS",43.9260780287,209589,NA,"","Jimmy Casey","U",NA,"IRL",NA,"6-1 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","1969-2029","Dublin","Grass",32,"A",19690707,280,100040,NA,"","Bob Hewitt","R",190,"RSA",29.4839151266,209588,NA,"","J Drury Byrne","U",NA,"IRL",NA,"6-1 6-0",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","1969-2029","Dublin","Grass",32,"A",19690707,281,100022,NA,"","Roy Emerson","R",183,"AUS",32.6735112936,110197,NA,"","James Mcardle","U",NA,"IRL",49.18275154,"6-4 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1969-2029","Dublin","Grass",32,"A",19690707,282,100075,NA,"","Owen Davidson","L",185,"AUS",25.7577002053,209524,NA,"","Harry Barniville","U",NA,"IRL",NA,"6-3 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","1969-2029","Dublin","Grass",32,"A",19690707,283,125716,NA,"","James Buckley","U",NA,"IRL",32.2272416153,209587,NA,"","B Moran","U",NA,"IRL",NA,"6-1 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","1969-2029","Dublin","Grass",32,"A",19690707,284,100108,NA,"","Chris Bovett","R",NA,"GBR",23.5318275154,209586,NA,"","K Kelkher","U",NA,"IRL",NA,"6-2 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
