"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","winner_rank","winner_rank_points","loser_rank","loser_rank_points"
"30","1979-1727","Louisville","Hard",64,"A",19790723,264,100244,7,"","John Alexander","R",190,"AUS",28.052019165,100380,NA,"","Butch Walts","R",193,"USA",24.1341546886,"6-3 6-1",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","1979-1727","Louisville","Hard",64,"A",19790723,265,100555,5,"","Jose Luis Clerc","R",185,"ARG",20.9336071184,100529,NA,"","Kevin Curren","R",185,"USA",21.3908281999,"6-3 6-2",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","1979-1727","Louisville","Hard",64,"A",19790723,266,100174,4,"","Manuel Orantes","L",178,"ESP",30.4558521561,100409,NA,"","Randy Crawford","R",188,"USA",23.5838466804,"6-1 6-1",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","1979-1727","Louisville","Hard",64,"A",19790723,267,100300,3,"","Jose Higueras","R",178,"ESP",26.392881588,100410,NA,"","Tim Garcia","R",NA,"USA",23.5674195756,"6-2 6-1",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","1979-1727","Louisville","Hard",64,"A",19790723,268,100232,2,"","Eddie Dibbs","R",170,"USA",28.4106776181,100565,NA,"","Lloyd Bourne","R",190,"USA",20.7611225188,"6-1 6-4",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","1979-1727","Louisville","Hard",64,"A",19790723,269,100286,1,"","Harold Solomon","R",168,"USA",26.8446269678,100402,NA,"","Francisco Gonzalez","R",193,"PAR",23.6741957563,"6-4 6-2",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","1979-1727","Louisville","Hard",64,"A",19790723,270,100545,NA,"","Deon Joubert","L",NA,"RSA",21.0924024641,100294,NA,"","Rejean Genois","R",175,"CAN",26.559890486,"6-0 6-0",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","1979-1727","Louisville","Hard",64,"A",19790723,271,107809,NA,"","Mike Harrington","R",NA,"USA",NA,100400,NA,"","Hubertus Hoyt","R",NA,"USA",23.7180013689,"6-2 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","1979-1727","Louisville","Hard",64,"A",19790723,272,100319,NA,"","Rick Fagel","R",180,"USA",25.6454483231,100372,NA,"","Trey Waltke","R",173,"USA",24.3531827515,"3-6 7-5 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","1979-1727","Louisville","Hard",64,"A",19790723,273,100060,16,"","Marty Riessen","R",185,"USA",37.6317590691,100368,NA,"","Haroon Ismail","R",178,"ZIM",24.3997262149,"W/O",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","1979-1727","Louisville","Hard",64,"A",19790723,274,100309,15,"","Raul Ramirez","R",183,"MEX",26.0889801506,100322,NA,"","Emilio Montano","R",NA,"MEX",25.5934291581,"6-4 6-0",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","1979-1727","Louisville","Hard",64,"A",19790723,275,100339,13,"","Victor Amaya","L",201,"USA",25.0568104038,100377,NA,"","Colin Dowdeswell","R",185,"GBR",24.1971252567,"4-6 7-5 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","1979-1727","Louisville","Hard",64,"A",19790723,276,100321,12,"","Vijay Amritraj","R",193,"IND",25.6043805613,100700,NA,"","Heinz Gildemeister","R",178,"CHI",18.7597535934,"6-2 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","1979-1727","Louisville","Hard",64,"A",19790723,277,100586,11,"","Eliot Teltscher","R",178,"USA",20.3559206023,100115,NA,"","Jaime Fillol","R",180,"CHI",33.1362080767,"6-2 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","1979-1727","Louisville","Hard",64,"A",19790723,278,100276,NA,"","Terry Moor","L",178,"USA",27.2470910335,100345,9,"","Pat Dupre","R",190,"USA",24.848733744,"6-3 3-6 6-0",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","1979-1727","Louisville","Hard",64,"A",19790723,279,100297,8,"","Corrado Barazzutti","R",178,"ITA",26.4202600958,100298,NA,"","George Hardie","L",NA,"USA",26.4202600958,"6-4 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","1979-1727","Louisville","Hard",64,"A",19790723,280,100244,7,"","John Alexander","R",190,"AUS",28.052019165,100354,NA,"","Bernard Mitton","R",188,"RSA",24.7008898015,"7-6 6-0",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","1979-1727","Louisville","Hard",64,"A",19790723,281,100555,5,"","Jose Luis Clerc","R",185,"ARG",20.9336071184,100236,NA,"","John James","R",183,"AUS",28.3778234086,"6-4 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","1979-1727","Louisville","Hard",64,"A",19790723,282,100257,NA,"","Ross Case","R",NA,"AUS",27.7234770705,100174,4,"","Manuel Orantes","L",178,"ESP",30.4558521561,"6-3 5-7 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","1979-1727","Louisville","Hard",64,"A",19790723,283,100300,3,"","Jose Higueras","R",178,"ESP",26.392881588,100116,NA,"","Sherwood Stewart","R",188,"USA",33.1279945243,"6-1 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","1979-1727","Louisville","Hard",64,"A",19790723,284,100232,2,"","Eddie Dibbs","R",170,"USA",28.4106776181,100436,NA,"","Nick Saviano","L",180,"USA",23.1293634497,"6-2 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","1979-1727","Louisville","Hard",64,"A",19790723,285,100286,1,"","Harold Solomon","R",168,"USA",26.8446269678,100279,NA,"","Mike Cahill","R",183,"USA",27.0965092402,"6-3 2-6 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","1979-1727","Louisville","Hard",64,"A",19790723,286,100545,NA,"","Deon Joubert","L",NA,"RSA",21.0924024641,107809,NA,"","Mike Harrington","R",NA,"USA",NA,"1-6 6-0 6-2",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","1979-1727","Louisville","Hard",64,"A",19790723,287,100257,NA,"","Ross Case","R",NA,"AUS",27.7234770705,100321,12,"","Vijay Amritraj","R",193,"IND",25.6043805613,"6-4 6-3",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","1979-1727","Louisville","Hard",64,"A",19790723,288,100276,NA,"","Terry Moor","L",178,"USA",27.2470910335,100297,8,"","Corrado Barazzutti","R",178,"ITA",26.4202600958,"6-3 6-4",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","1979-1727","Louisville","Hard",64,"A",19790723,289,100244,7,"","John Alexander","R",190,"AUS",28.052019165,100319,NA,"","Rick Fagel","R",180,"USA",25.6454483231,"7-6 7-5",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","1979-1727","Louisville","Hard",64,"A",19790723,290,100555,5,"","Jose Luis Clerc","R",185,"ARG",20.9336071184,100060,16,"","Marty Riessen","R",185,"USA",37.6317590691,"4-6 7-6 6-1",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","1979-1727","Louisville","Hard",64,"A",19790723,291,100586,11,"","Eliot Teltscher","R",178,"USA",20.3559206023,100300,3,"","Jose Higueras","R",178,"ESP",26.392881588,"5-7 7-5 7-5",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","1979-1727","Louisville","Hard",64,"A",19790723,292,100232,2,"","Eddie Dibbs","R",170,"USA",28.4106776181,100339,13,"","Victor Amaya","L",201,"USA",25.0568104038,"6-2 6-7 6-1",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","1979-1727","Louisville","Hard",64,"A",19790723,293,100286,1,"","Harold Solomon","R",168,"USA",26.8446269678,100309,15,"","Raul Ramirez","R",183,"MEX",26.0889801506,"6-2 7-6",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","1979-1727","Louisville","Hard",64,"A",19790723,294,100276,NA,"","Terry Moor","L",178,"USA",27.2470910335,100257,NA,"","Ross Case","R",NA,"AUS",27.7234770705,"6-4 4-6 7-6",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","1979-1727","Louisville","Hard",64,"A",19790723,295,100586,11,"","Eliot Teltscher","R",178,"USA",20.3559206023,100545,NA,"","Deon Joubert","L",NA,"RSA",21.0924024641,"7-5 6-1",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","1979-1727","Louisville","Hard",64,"A",19790723,296,100555,5,"","Jose Luis Clerc","R",185,"ARG",20.9336071184,100232,2,"","Eddie Dibbs","R",170,"USA",28.4106776181,"6-4 6-2",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","1979-1727","Louisville","Hard",64,"A",19790723,297,100244,7,"","John Alexander","R",190,"AUS",28.052019165,100286,1,"","Harold Solomon","R",168,"USA",26.8446269678,"6-3 6-4",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","1979-1727","Louisville","Hard",64,"A",19790723,298,100244,7,"","John Alexander","R",190,"AUS",28.052019165,100586,11,"","Eliot Teltscher","R",178,"USA",20.3559206023,"7-6 5-7 6-4",3,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","1979-1727","Louisville","Hard",64,"A",19790723,299,100276,NA,"","Terry Moor","L",178,"USA",27.2470910335,100555,5,"","Jose Luis Clerc","R",185,"ARG",20.9336071184,"7-6 6-0",3,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","1979-1727","Louisville","Hard",64,"A",19790723,300,100244,7,"","John Alexander","R",190,"AUS",28.052019165,100276,NA,"","Terry Moor","L",178,"USA",27.2470910335,"7-6 6-7 3-3 RET",3,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","1979-1728","Lafayette","Carpet",32,"A",19790830,1,100375,NA,"","John Hayes","R",193,"USA",24.3969883641,100296,NA,"","Chris Gunning","R",NA,"NZL",26.5571526352,"4-6 7-6 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","1979-1728","Lafayette","Carpet",32,"A",19790830,2,100551,NA,"","Brad Drewett","L",185,"AUS",21.1143052704,100281,NA,"","Sashi Menon","R",180,"IND",27.0554414784,"4-6 6-3 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","1979-1728","Lafayette","Carpet",32,"A",19790830,3,100121,NA,"","Raymond Moore","R",183,"RSA",33.015742642,100465,NA,"","Mike Shore","R",NA,"USA",22.6064339493,"5-7 7-5 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","1979-1728","Lafayette","Carpet",32,"A",19790830,4,100529,7,"","Kevin Curren","R",185,"USA",21.4948665298,100207,NA,"","Noel Phillips","R",NA,"AUS",29.4236824093,"7-5 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","1979-1728","Lafayette","Carpet",32,"A",19790830,5,100339,4,"","Victor Amaya","L",201,"USA",25.1608487337,100116,NA,"","Sherwood Stewart","R",188,"USA",33.2320328542,"6-2 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","1979-1728","Lafayette","Carpet",32,"A",19790830,6,100475,NA,"","Matt Mitchell","R",180,"USA",22.4558521561,100381,NA,"","Michael Greenberg","R",NA,"USA",24.219028063,"6-4 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","1979-1728","Lafayette","Carpet",32,"A",19790830,7,100301,NA,"","Jim Delaney","R",NA,"USA",26.4668035592,100564,NA,"","Cary Stansbury","R",196,"USA",20.8678986995,"6-3 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","1979-1728","Lafayette","Carpet",32,"A",19790830,8,100060,5,"","Marty Riessen","R",185,"USA",37.735797399,100081,NA,"","Charlie Pasarell","R",NA,"USA",35.5455167693,"7-5 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","1979-1728","Lafayette","Carpet",32,"A",19790830,9,100502,NA,"","Vincent Van Patten","R",180,"USA",21.8672142368,100378,8,"","David Schneider","R",185,"USA",24.2874743326,"6-2 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
