"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","winner_rank","winner_rank_points","loser_rank","loser_rank_points"
"11","1988-201","Guaruja","Hard",32,"A",19880125,11,100922,NA,"","Roberto Arguello","U",173,"ARG",24.7063655031,100639,NA,"","Blaine Willenborg","R",170,"USA",28.0574948665,"7-5 3-6 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,NA,143,NA
"12","1988-201","Guaruja","Hard",32,"A",19880125,12,101080,3,"","Lawson Duncan","R",185,"USA",23.2470910335,100892,NA,"WC","Alexandre Hocevar","R",190,"BRA",24.9308692676,"6-3 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,392,NA
"13","1988-201","Guaruja","Hard",32,"A",19880125,13,100652,7,"","Cassio Motta","R",180,"BRA",27.923340178,101578,NA,"","Markus Rackl","L",180,"GER",18.8966461328,"6-1 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,172,NA
"14","1988-201","Guaruja","Hard",32,"A",19880125,14,101003,NA,"Q","Ricardo Acioly","R",180,"BRA",23.9726214921,100819,NA,"","Daniel Montes De Oca","R",170,"URU",25.749486653,"6-3 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596,NA,234,NA
"15","1988-201","Guaruja","Hard",32,"A",19880125,15,101615,NA,"Q","Otavio Della","R",170,"BRA",18.5927446954,100595,NA,"","Ronnie Bathman","R",183,"SWE",28.7556468172,"6-4 3-6 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,684,NA,270,NA
"16","1988-201","Guaruja","Hard",32,"A",19880125,16,100954,2,"","Luiz Mattar","R",183,"BRA",24.4380561259,101760,NA,"Q","David Kass","R",180,"USA",17.6098562628,"6-3 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,631,NA
"17","1988-201","Guaruja","Hard",32,"A",19880125,17,100586,1,"","Eliot Teltscher","R",178,"USA",28.8651608487,101133,NA,"","Patrick Baur","R",188,"GER",22.7296372348,"6-3 6-3",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,182,NA
"18","1988-201","Guaruja","Hard",32,"A",19880125,18,100782,8,"","Pablo Arraya","R",180,"PER",26.2614647502,100669,NA,"","Charles Bud Cox","R",196,"USA",27.7891854894,"6-3 6-3",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,NA,232,NA
"19","1988-201","Guaruja","Hard",32,"A",19880125,19,101237,NA,"","Danilo Marcelino","R",193,"BRA",21.8836413415,101318,4,"","Javier Frana","L",185,"ARG",21.0841889117,"7-5 6-2",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,NA,138,NA
"20","1988-201","Guaruja","Hard",32,"A",19880125,20,100800,5,"","Diego Perez","R",178,"URU",25.9575633128,100323,NA,"","Givaldo Barbosa","R",183,"BRA",33.9986310746,"6-3 6-3",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,217,NA
"21","1988-201","Guaruja","Hard",32,"A",19880125,21,100864,NA,"","Martin Wostenholme","R",183,"CAN",25.2895277207,101382,6,"","Marcelo Filippini","R",178,"URU",20.476386037,"2-6 7-6 RET",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,119,NA
"22","1988-201","Guaruja","Hard",32,"A",19880125,22,100922,NA,"","Roberto Arguello","U",173,"ARG",24.7063655031,101080,3,"","Lawson Duncan","R",185,"USA",23.2470910335,"6-2 6-4",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,NA,87,NA
"23","1988-201","Guaruja","Hard",32,"A",19880125,23,100652,7,"","Cassio Motta","R",180,"BRA",27.923340178,101003,NA,"Q","Ricardo Acioly","R",180,"BRA",23.9726214921,"6-3 7-5",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,596,NA
"24","1988-201","Guaruja","Hard",32,"A",19880125,24,100954,2,"","Luiz Mattar","R",183,"BRA",24.4380561259,101615,NA,"Q","Otavio Della","R",170,"BRA",18.5927446954,"6-3 6-2",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,684,NA
"25","1988-201","Guaruja","Hard",32,"A",19880125,25,100586,1,"","Eliot Teltscher","R",178,"USA",28.8651608487,100782,8,"","Pablo Arraya","R",180,"PER",26.2614647502,"6-1 7-5",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,139,NA
"26","1988-201","Guaruja","Hard",32,"A",19880125,26,101237,NA,"","Danilo Marcelino","R",193,"BRA",21.8836413415,100800,5,"","Diego Perez","R",178,"URU",25.9575633128,"4-6 6-3 6-4",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,NA,116,NA
"27","1988-201","Guaruja","Hard",32,"A",19880125,27,100864,NA,"","Martin Wostenholme","R",183,"CAN",25.2895277207,100922,NA,"","Roberto Arguello","U",173,"ARG",24.7063655031,"6-2 7-6",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,170,NA
"28","1988-201","Guaruja","Hard",32,"A",19880125,28,100954,2,"","Luiz Mattar","R",183,"BRA",24.4380561259,100652,7,"","Cassio Motta","R",180,"BRA",27.923340178,"6-0 6-2",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,125,NA
"29","1988-201","Guaruja","Hard",32,"A",19880125,29,100586,1,"","Eliot Teltscher","R",178,"USA",28.8651608487,101237,NA,"","Danilo Marcelino","R",193,"BRA",21.8836413415,"6-1 6-4",3,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,252,NA
"30","1988-201","Guaruja","Hard",32,"A",19880125,30,100954,2,"","Luiz Mattar","R",183,"BRA",24.4380561259,100864,NA,"","Martin Wostenholme","R",183,"CAN",25.2895277207,"6-3 6-3",3,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,250,NA
"31","1988-201","Guaruja","Hard",32,"A",19880125,31,100954,2,"","Luiz Mattar","R",183,"BRA",24.4380561259,100586,1,"","Eliot Teltscher","R",178,"USA",28.8651608487,"6-3 6-3",3,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,22,NA
"32","1988-224","Schenectady","Hard",32,"A",19880718,1,100689,1,"","Tim Mayotte","R",190,"USA",27.9561943874,100817,NA,"Q","Mark Basham","L",175,"USA",26.2340862423,"6-2 7-5",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,374,NA
"33","1988-224","Schenectady","Hard",32,"A",19880718,2,100747,NA,"","Glenn Layendecker","L",185,"USA",27.1923340178,101024,NA,"","Christian Geyer","L",183,"GER",24.2655715264,"6-4 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,NA,200,NA
"34","1988-224","Schenectady","Hard",32,"A",19880718,3,101067,NA,"","Philip Johnson","R",173,"USA",23.8494182067,101093,NA,"","Steve Devries","R",180,"USA",23.6084873374,"3-6 6-3 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,NA,248,NA
"35","1988-224","Schenectady","Hard",32,"A",19880718,4,101374,NA,"","Leonardo Lavalle","L",188,"MEX",21.0130047912,100935,7,"","Michael Robertson","R",185,"USA",25.0458590007,"6-4 7-6",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,NA,179,NA
"36","1988-224","Schenectady","Hard",32,"A",19880718,5,101150,NA,"","Gianluca Pozzi","L",180,"ITA",23.0855578371,101053,4,"","Michael Kures","R",185,"USA",23.9808350445,"2-6 7-6 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,NA,114,NA
"37","1988-224","Schenectady","Hard",32,"A",19880718,6,101948,NA,"","Pete Sampras","R",185,"USA",16.9336071184,100598,NA,"","Wolfgang Popp","R",183,"GER",29.1663244353,"6-2 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,NA,242,NA
"38","1988-224","Schenectady","Hard",32,"A",19880718,7,100947,NA,"","Doug Burke","R",180,"JAM",24.9828884326,100715,NA,"","Jim Gurfein","L",175,"USA",27.5345653662,"6-3 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,NA,233,NA
"39","1988-224","Schenectady","Hard",32,"A",19880718,8,101710,NA,"WC","Martin Blackman","R",188,"USA",18.3709787817,101050,5,"","Martin Laurendeau","R",190,"CAN",24.0219028063,"6-7 6-4 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,NA
"40","1988-224","Schenectady","Hard",32,"A",19880718,9,101066,6,"","Richard Matuszewski","R",188,"USA",23.8603696099,101123,NA,"","Alexander Mronz","R",188,"GER",23.279945243,"6-4 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,218,NA
"41","1988-224","Schenectady","Hard",32,"A",19880718,10,101265,NA,"WC","Patrick McEnroe","R",183,"USA",22.0479123888,100544,NA,"","Tony Mmoh","R",178,"NGR",30.0944558522,"6-2 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467,NA,230,NA
"42","1988-224","Schenectady","Hard",32,"A",19880718,11,101680,NA,"","Zeeshan Ali","R",180,"IND",18.5434633812,100810,NA,"","Paul Chamberlin","R",178,"USA",26.3134839151,"6-3 7-6",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,NA,215,NA
"43","1988-224","Schenectady","Hard",32,"A",19880718,12,100532,3,"","Johan Kriek","R",175,"USA",30.2861054073,100606,NA,"","Mike Bauer","R",188,"USA",29.054072553,"6-2 7-5",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,247,NA
"44","1988-224","Schenectady","Hard",32,"A",19880718,13,101114,NA,"Q","Charles Beckman","R",185,"USA",23.3812457221,101262,8,"","Rikard Bergh","L",188,"SWE",22.0944558522,"7-6 4-1 RET",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397,NA,183,NA
"45","1988-224","Schenectady","Hard",32,"A",19880718,14,101392,NA,"Q","Dan Goldberg","L",185,"USA",20.8651608487,100964,NA,"","Jon Levine","R",178,"USA",24.8021902806,"6-1 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,NA,267,NA
"46","1988-224","Schenectady","Hard",32,"A",19880718,15,100962,NA,"","Thomas Hogstedt","R",190,"SWE",24.8240930869,100819,NA,"Q","Daniel Montes De Oca","R",170,"URU",26.2286105407,"6-2 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,NA,387,NA
"47","1988-224","Schenectady","Hard",32,"A",19880718,16,100901,2,"","Paul Annacone","R",185,"USA",25.3305954825,101088,NA,"","Larry Scott","R",188,"USA",23.6550308008,"6-1 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,313,NA
"48","1988-224","Schenectady","Hard",32,"A",19880718,17,100689,1,"","Tim Mayotte","R",190,"USA",27.9561943874,100747,NA,"","Glenn Layendecker","L",185,"USA",27.1923340178,"6-4 6-3",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,289,NA
"49","1988-224","Schenectady","Hard",32,"A",19880718,18,101374,NA,"","Leonardo Lavalle","L",188,"MEX",21.0130047912,101067,NA,"","Philip Johnson","R",173,"USA",23.8494182067,"5-7 6-2 6-2",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,NA,185,NA
"50","1988-224","Schenectady","Hard",32,"A",19880718,19,101948,NA,"","Pete Sampras","R",185,"USA",16.9336071184,101150,NA,"","Gianluca Pozzi","L",180,"ITA",23.0855578371,"6-1 7-5",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,NA,276,NA
"51","1988-224","Schenectady","Hard",32,"A",19880718,20,100947,NA,"","Doug Burke","R",180,"JAM",24.9828884326,101710,NA,"WC","Martin Blackman","R",188,"USA",18.3709787817,"6-3 7-6",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,NA,NA,NA
"52","1988-224","Schenectady","Hard",32,"A",19880718,21,101265,NA,"WC","Patrick McEnroe","R",183,"USA",22.0479123888,101066,6,"","Richard Matuszewski","R",188,"USA",23.8603696099,"6-3 6-4",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467,NA,155,NA
"53","1988-224","Schenectady","Hard",32,"A",19880718,22,100532,3,"","Johan Kriek","R",175,"USA",30.2861054073,101680,NA,"","Zeeshan Ali","R",180,"IND",18.5434633812,"6-3 6-2",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,278,NA
"54","1988-224","Schenectady","Hard",32,"A",19880718,23,101392,NA,"Q","Dan Goldberg","L",185,"USA",20.8651608487,101114,NA,"Q","Charles Beckman","R",185,"USA",23.3812457221,"6-4 6-3",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,NA,397,NA
"55","1988-224","Schenectady","Hard",32,"A",19880718,24,100962,NA,"","Thomas Hogstedt","R",190,"SWE",24.8240930869,100901,2,"","Paul Annacone","R",185,"USA",25.3305954825,"0-6 6-2 7-5",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,NA,48,NA
"56","1988-224","Schenectady","Hard",32,"A",19880718,25,100689,1,"","Tim Mayotte","R",190,"USA",27.9561943874,101374,NA,"","Leonardo Lavalle","L",188,"MEX",21.0130047912,"7-6 6-2",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,203,NA
"57","1988-224","Schenectady","Hard",32,"A",19880718,26,101948,NA,"","Pete Sampras","R",185,"USA",16.9336071184,100947,NA,"","Doug Burke","R",180,"JAM",24.9828884326,"6-3 6-3",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,NA,265,NA
"58","1988-224","Schenectady","Hard",32,"A",19880718,27,100532,3,"","Johan Kriek","R",175,"USA",30.2861054073,101265,NA,"WC","Patrick McEnroe","R",183,"USA",22.0479123888,"6-3 7-6",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,467,NA
"59","1988-224","Schenectady","Hard",32,"A",19880718,28,100962,NA,"","Thomas Hogstedt","R",190,"SWE",24.8240930869,101392,NA,"Q","Dan Goldberg","L",185,"USA",20.8651608487,"7-5 6-2",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,NA,334,NA
"60","1988-224","Schenectady","Hard",32,"A",19880718,29,100689,1,"","Tim Mayotte","R",190,"USA",27.9561943874,101948,NA,"","Pete Sampras","R",185,"USA",16.9336071184,"6-2 7-6",3,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,286,NA
"61","1988-224","Schenectady","Hard",32,"A",19880718,30,100532,3,"","Johan Kriek","R",175,"USA",30.2861054073,100962,NA,"","Thomas Hogstedt","R",190,"SWE",24.8240930869,"6-0 6-2",3,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,344,NA
"62","1988-224","Schenectady","Hard",32,"A",19880718,31,100689,1,"","Tim Mayotte","R",190,"USA",27.9561943874,100532,3,"","Johan Kriek","R",175,"USA",30.2861054073,"5-7 6-3 6-2",3,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,73,NA
"63","1988-237","Sao Paulo","Hard",32,"A",19881031,1,100740,NA,"","Dan Cassidy","R",178,"USA",27.5071868583,100954,1,"","Luiz Mattar","R",183,"BRA",25.2046543463,"6-2 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,NA,33,NA
"64","1988-237","Sao Paulo","Hard",32,"A",19881031,2,101761,NA,"WC","Jaime Oncins","R",196,"BRA",18.3764544832,100864,NA,"Q","Martin Wostenholme","R",183,"CAN",26.0561259411,"7-6 7-6",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,NA,265,NA
"65","1988-237","Sao Paulo","Hard",32,"A",19881031,3,101076,NA,"WC","Cesar Kist","R",180,"BRA",24.0246406571,101532,NA,"Q","Francisco Clavet","L",183,"ESP",20.0191649555,"2-6 7-6 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292,NA,315,NA
"66","1988-237","Sao Paulo","Hard",32,"A",19881031,4,100782,NA,"","Pablo Arraya","R",180,"PER",27.0280629706,100865,8,"","Marcelo Ingaramo","L",178,"ARG",26.0506502396,"6-4 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,105,NA
"67","1988-237","Sao Paulo","Hard",32,"A",19881031,5,101276,3,"","Horacio De La Pena","L",180,"ARG",22.250513347,100949,NA,"","Mauro Menezes","R",193,"BRA",25.2648870637,"4-6 6-3 7-6",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,214,NA
"68","1988-237","Sao Paulo","Hard",32,"A",19881031,6,100518,NA,"","Ricardo Acuna","R",175,"CHI",30.7980835044,100892,NA,"WC","Alexandre Hocevar","R",190,"BRA",25.697467488,"6-4 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,NA,295,NA
"69","1988-237","Sao Paulo","Hard",32,"A",19881031,7,101462,NA,"LL","Francisco Roig","R",175,"ESP",20.5831622177,100711,NA,"","Pedro Rebolledo","R",170,"CHI",27.871321013,"3-6 6-4 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,NA,119,NA
"70","1988-237","Sao Paulo","Hard",32,"A",19881031,8,101409,5,"","Jaime Yzaga","R",170,"PER",21.0239561944,101174,NA,"","Fernando Roese","R",190,"BRA",23.1868583162,"6-2 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,123,NA
"71","1988-237","Sao Paulo","Hard",32,"A",19881031,9,100652,6,"","Cassio Motta","R",180,"BRA",28.6899383984,100715,NA,"LL","Jim Gurfein","L",175,"USA",27.8220396988,"6-4 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,275,NA
"72","1988-237","Sao Paulo","Hard",32,"A",19881031,10,101237,NA,"","Danilo Marcelino","R",193,"BRA",22.6502395619,101721,NA,"Q","Markus Zillner","L",178,"GER",18.6201232033,"6-2 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,342,NA
"73","1988-237","Sao Paulo","Hard",32,"A",19881031,11,101250,NA,"","Jose Daher","R",180,"BRA",22.5325119781,101570,NA,"LL","Vicente Solves","R",180,"ESP",19.7262149213,"7-6 4-6 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,NA,277,NA
"74","1988-237","Sao Paulo","Hard",32,"A",19881031,12,101344,4,"","Bruno Oresar","R",175,"CRO",21.53045859,101329,NA,"","Christer Allgardh","R",190,"SWE",21.6947296372,"5-7 6-2 3-1 RET",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,108,NA
"75","1988-237","Sao Paulo","Hard",32,"A",19881031,13,101731,NA,"","Nuno Marques","L",190,"POR",18.5626283368,101439,7,"","Javier Sanchez","R",178,"ESP",20.7474332649,"7-6 6-0",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,NA,97,NA
