"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","winner_rank","winner_rank_points","loser_rank","loser_rank_points"
"11","1987-201","Guaruja","Hard",32,"A",19870126,11,100691,NA,"","Ivo Werner","R",180,"GER",26.4366872005,100751,NA,"","Roberto Saad","R",185,"ARG",25.6481861739,"6-4 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,NA,202,NA
"12","1987-201","Guaruja","Hard",32,"A",19870126,12,100548,4,"","Ivan Kley","R",183,"BRA",28.5776865161,101174,NA,"WC","Fernando Roese","R",190,"BRA",21.4236824093,"7-6 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,228,NA
"13","1987-201","Guaruja","Hard",32,"A",19870126,13,100719,8,"","Juan Avendano","R",178,"ESP",25.9904175222,100240,NA,"","Joao Soares","R",185,"BRA",35.7563312799,"6-2 6-0",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,206,NA
"14","1987-201","Guaruja","Hard",32,"A",19870126,14,100398,NA,"Q","Julio Goes","R",180,"BRA",31.2553045859,100917,NA,"WC","Nelson Aerts","R",188,"BRA",23.7563312799,"6-2 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,NA,220,NA
"15","1987-201","Guaruja","Hard",32,"A",19870126,15,100964,NA,"","Jon Levine","R",178,"USA",23.3264887064,100731,NA,"Q","Hector Ortiz","R",180,"MEX",25.8179329227,"6-2 6-7 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,NA,279,NA
"16","1987-201","Guaruja","Hard",32,"A",19870126,16,101344,NA,"","Bruno Oresar","R",175,"CRO",19.7672826831,100782,2,"","Pablo Arraya","R",180,"PER",25.2648870637,"6-3 2-6 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,NA,62,NA
"17","1987-201","Guaruja","Hard",32,"A",19870126,17,100652,1,"","Cassio Motta","R",180,"BRA",26.9267624914,100770,NA,"","Peter Moraing","R",193,"GER",25.3689253936,"4-6 6-2 6-1",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,153,NA
"18","1987-201","Guaruja","Hard",32,"A",19870126,18,100518,NA,"","Ricardo Acuna","R",175,"CHI",29.0349075975,101131,NA,"","Jimmy Brown","R",180,"USA",21.7467488022,"7-5 6-3",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,NA,156,NA
"19","1987-201","Guaruja","Hard",32,"A",19870126,19,100460,NA,"","Jose Lopez Maeso","R",173,"ESP",30.0889801506,100595,NA,"","Ronnie Bathman","R",183,"SWE",27.7590691307,"7-5 6-2",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,NA,197,NA
"20","1987-201","Guaruja","Hard",32,"A",19870126,20,100395,NA,"","Victor Pecci","R",193,"PAR",31.2826830938,100696,NA,"","Mark Buckley","R",178,"USA",26.4010951403,"6-1 6-2",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,149,NA
"21","1987-201","Guaruja","Hard",32,"A",19870126,21,100954,5,"","Luiz Mattar","R",183,"BRA",23.4414784394,100624,NA,"","Derek Tarr","L",185,"USA",27.3648186174,"6-1 6-3",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,207,NA
"22","1987-201","Guaruja","Hard",32,"A",19870126,22,100691,NA,"","Ivo Werner","R",180,"GER",26.4366872005,100548,4,"","Ivan Kley","R",183,"BRA",28.5776865161,"2-6 6-4 7-5",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,NA,83,NA
"23","1987-201","Guaruja","Hard",32,"A",19870126,23,100398,NA,"Q","Julio Goes","R",180,"BRA",31.2553045859,100719,8,"","Juan Avendano","R",178,"ESP",25.9904175222,"7-5 6-4",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,NA,135,NA
"24","1987-201","Guaruja","Hard",32,"A",19870126,24,101344,NA,"","Bruno Oresar","R",175,"CRO",19.7672826831,100964,NA,"","Jon Levine","R",178,"USA",23.3264887064,"6-2 6-4",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,NA,142,NA
"25","1987-201","Guaruja","Hard",32,"A",19870126,25,100652,1,"","Cassio Motta","R",180,"BRA",26.9267624914,100518,NA,"","Ricardo Acuna","R",175,"CHI",29.0349075975,"6-2 1-6 6-3",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,171,NA
"26","1987-201","Guaruja","Hard",32,"A",19870126,26,100395,NA,"","Victor Pecci","R",193,"PAR",31.2826830938,100460,NA,"","Jose Lopez Maeso","R",173,"ESP",30.0889801506,"6-2 4-6 7-5",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,215,NA
"27","1987-201","Guaruja","Hard",32,"A",19870126,27,100954,5,"","Luiz Mattar","R",183,"BRA",23.4414784394,100691,NA,"","Ivo Werner","R",180,"GER",26.4366872005,"6-3 2-6 7-6",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,193,NA
"28","1987-201","Guaruja","Hard",32,"A",19870126,28,101344,NA,"","Bruno Oresar","R",175,"CRO",19.7672826831,100398,NA,"Q","Julio Goes","R",180,"BRA",31.2553045859,"6-2 6-3",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,NA,219,NA
"29","1987-201","Guaruja","Hard",32,"A",19870126,29,100652,1,"","Cassio Motta","R",180,"BRA",26.9267624914,100395,NA,"","Victor Pecci","R",193,"PAR",31.2826830938,"7-5 6-2",3,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,146,NA
"30","1987-201","Guaruja","Hard",32,"A",19870126,30,100954,5,"","Luiz Mattar","R",183,"BRA",23.4414784394,101344,NA,"","Bruno Oresar","R",175,"CRO",19.7672826831,"4-6 7-6 6-4",3,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,163,NA
"31","1987-201","Guaruja","Hard",32,"A",19870126,31,100954,5,"","Luiz Mattar","R",183,"BRA",23.4414784394,100652,1,"","Cassio Motta","R",180,"BRA",26.9267624914,"6-3 5-7 6-2",3,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,48,NA
"32","1987-224","Schenectady","Hard",32,"A",19870720,1,101409,1,"","Jaime Yzaga","R",170,"PER",19.7399041752,100770,NA,"","Peter Moraing","R",193,"GER",25.8480492813,"6-7 6-3 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,183,NA
"33","1987-224","Schenectady","Hard",32,"A",19870720,2,100570,NA,"","Marty Davis","R",183,"USA",28.6762491444,101234,NA,"","Patrik Kuhnen","R",190,"GER",21.4346338125,"7-6 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,NA,106,NA
"34","1987-224","Schenectady","Hard",32,"A",19870720,3,100795,NA,"Q","Alvaro Jordan","R",185,"COL",25.5277207392,101048,NA,"WC","Francisco Maciel","R",185,"MEX",23.0499657769,"6-1 4-6 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,NA,148,NA
"35","1987-224","Schenectady","Hard",32,"A",19870720,4,100597,NA,"","Jay Lapidus","L",188,"USA",28.219028063,100928,8,"","Barry Moir","R",180,"RSA",24.1341546886,"6-2 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,NA,109,NA
"36","1987-224","Schenectady","Hard",32,"A",19870720,5,100544,NA,"","Tony Mmoh","R",178,"NGR",29.0978781656,100553,3,"","Nduka Odizor","R",183,"NGR",28.9445585216,"6-3 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,NA,75,NA
"37","1987-224","Schenectady","Hard",32,"A",19870720,6,100810,NA,"Q","Paul Chamberlin","R",178,"USA",25.3169062286,100567,NA,"","Chip Hooper","R",198,"USA",28.7364818617,"6-4 7-6",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,NA,153,NA
"38","1987-224","Schenectady","Hard",32,"A",19870720,7,100502,NA,"WC","Vincent Van Patten","R",180,"USA",29.7549623546,101066,NA,"","Richard Matuszewski","R",188,"USA",22.8637919233,"7-6 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572,NA,123,NA
"39","1987-224","Schenectady","Hard",32,"A",19870720,8,101154,NA,"","Simon Youl","R",185,"AUS",22.0506502396,101226,6,"","Johan Carlsson","R",183,"SWE",21.4702258727,"7-6 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,NA,81,NA
"40","1987-224","Schenectady","Hard",32,"A",19870720,9,100797,5,"","Ben Testerman","L",185,"USA",25.4592744695,100935,NA,"Q","Michael Robertson","R",185,"USA",24.0492813142,"6-3 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,308,NA
"41","1987-224","Schenectady","Hard",32,"A",19870720,10,101500,NA,"","Christian Saceanu","R",190,"GER",19.0308008214,100903,NA,"WC","Mike Lee","R",178,"USA",24.3285420945,"4-6 6-3 7-6",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,603,NA
"42","1987-224","Schenectady","Hard",32,"A",19870720,11,101050,NA,"","Martin Laurendeau","R",190,"CAN",23.0253251198,101233,NA,"","Alex Antonitsch","R",188,"AUT",21.4428473648,"6-1 4-6 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,NA,105,NA
"43","1987-224","Schenectady","Hard",32,"A",19870720,12,101004,4,"","Jim Pugh","R",193,"USA",23.4524298426,100830,NA,"","Gary Donnelly","R",190,"USA",25.1279945243,"7-6 7-6",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,115,NA
"44","1987-224","Schenectady","Hard",32,"A",19870720,13,101251,7,"","Eric Winogradsky","R",188,"FRA",21.2429842574,100793,NA,"","Stephane Bonneau","R",188,"CAN",25.6125941136,"7-6 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,176,NA
"45","1987-224","Schenectady","Hard",32,"A",19870720,14,100962,NA,"","Thomas Hogstedt","R",190,"SWE",23.8275154004,100833,NA,"","Marc Flur","R",190,"USA",25.1143052704,"3-6 6-2 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,125,NA
"46","1987-224","Schenectady","Hard",32,"A",19870720,15,101242,NA,"","Brad Pearce","R",175,"USA",21.3305954825,101033,NA,"Q","John Letts","R",185,"USA",23.189596167,"6-2 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,NA,291,NA
"47","1987-224","Schenectady","Hard",32,"A",19870720,16,101096,NA,"","Gary Muller","L",190,"RSA",22.559890486,101736,2,"","Andre Agassi","R",180,"USA",17.2238193018,"6-3 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,69,NA
"48","1987-224","Schenectady","Hard",32,"A",19870720,17,101409,1,"","Jaime Yzaga","R",170,"PER",19.7399041752,100570,NA,"","Marty Davis","R",183,"USA",28.6762491444,"5-7 6-2 6-2",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,147,NA
"49","1987-224","Schenectady","Hard",32,"A",19870720,18,100597,NA,"","Jay Lapidus","L",188,"USA",28.219028063,100795,NA,"Q","Alvaro Jordan","R",185,"COL",25.5277207392,"6-4 6-4",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,NA,278,NA
"50","1987-224","Schenectady","Hard",32,"A",19870720,19,100544,NA,"","Tony Mmoh","R",178,"NGR",29.0978781656,100810,NA,"Q","Paul Chamberlin","R",178,"USA",25.3169062286,"1-6 6-3 6-3",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,NA,231,NA
"51","1987-224","Schenectady","Hard",32,"A",19870720,20,100502,NA,"WC","Vincent Van Patten","R",180,"USA",29.7549623546,101154,NA,"","Simon Youl","R",185,"AUS",22.0506502396,"7-6 7-6",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572,NA,169,NA
"52","1987-224","Schenectady","Hard",32,"A",19870720,21,100797,5,"","Ben Testerman","L",185,"USA",25.4592744695,101500,NA,"","Christian Saceanu","R",190,"GER",19.0308008214,"7-6 5-7 7-6",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,131,NA
"53","1987-224","Schenectady","Hard",32,"A",19870720,22,101004,4,"","Jim Pugh","R",193,"USA",23.4524298426,101050,NA,"","Martin Laurendeau","R",190,"CAN",23.0253251198,"6-3 6-3",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,134,NA
"54","1987-224","Schenectady","Hard",32,"A",19870720,23,100962,NA,"","Thomas Hogstedt","R",190,"SWE",23.8275154004,101251,7,"","Eric Winogradsky","R",188,"FRA",21.2429842574,"W/O",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,95,NA
"55","1987-224","Schenectady","Hard",32,"A",19870720,24,101096,NA,"","Gary Muller","L",190,"RSA",22.559890486,101242,NA,"","Brad Pearce","R",175,"USA",21.3305954825,"3-6 6-4 7-5",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,162,NA
"56","1987-224","Schenectady","Hard",32,"A",19870720,25,101409,1,"","Jaime Yzaga","R",170,"PER",19.7399041752,100597,NA,"","Jay Lapidus","L",188,"USA",28.219028063,"6-2 6-0",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,228,NA
"57","1987-224","Schenectady","Hard",32,"A",19870720,26,100544,NA,"","Tony Mmoh","R",178,"NGR",29.0978781656,100502,NA,"WC","Vincent Van Patten","R",180,"USA",29.7549623546,"6-4 7-6",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,NA,572,NA
"58","1987-224","Schenectady","Hard",32,"A",19870720,27,101004,4,"","Jim Pugh","R",193,"USA",23.4524298426,100797,5,"","Ben Testerman","L",185,"USA",25.4592744695,"6-2 6-3",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,89,NA
"59","1987-224","Schenectady","Hard",32,"A",19870720,28,100962,NA,"","Thomas Hogstedt","R",190,"SWE",23.8275154004,101096,NA,"","Gary Muller","L",190,"RSA",22.559890486,"7-6 6-3",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,86,NA
"60","1987-224","Schenectady","Hard",32,"A",19870720,29,101409,1,"","Jaime Yzaga","R",170,"PER",19.7399041752,100544,NA,"","Tony Mmoh","R",178,"NGR",29.0978781656,"6-3 6-2",3,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,178,NA
"61","1987-224","Schenectady","Hard",32,"A",19870720,30,101004,4,"","Jim Pugh","R",193,"USA",23.4524298426,100962,NA,"","Thomas Hogstedt","R",190,"SWE",23.8275154004,"6-3 6-4",3,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,133,NA
"62","1987-224","Schenectady","Hard",32,"A",19870720,31,101409,1,"","Jaime Yzaga","R",170,"PER",19.7399041752,101004,4,"","Jim Pugh","R",193,"USA",23.4524298426,"0-6 7-6 6-1",3,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,76,NA
"63","1987-237","Sao Paulo","Hard",32,"A",19871109,1,100607,1,"","Eduardo Bengoechea","R",185,"ARG",28.3559206023,100240,NA,"Q","Joao Soares","R",185,"BRA",36.5420944559,"6-0 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,249,NA
"64","1987-237","Sao Paulo","Hard",32,"A",19871109,2,100740,NA,"","Dan Cassidy","R",178,"USA",26.5297741273,100652,NA,"","Cassio Motta","R",180,"BRA",27.7125256674,"2-6 6-4 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,NA,104,NA
"65","1987-237","Sao Paulo","Hard",32,"A",19871109,3,101074,NA,"","Carlos Di Laura","L",175,"PER",23.0554414784,101174,NA,"WC","Fernando Roese","R",190,"BRA",22.2094455852,"6-3 1-6 7-5",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,NA,367,NA
"66","1987-237","Sao Paulo","Hard",32,"A",19871109,4,100715,NA,"Q","Jim Gurfein","L",175,"USA",26.8446269678,101276,8,"","Horacio De La Pena","L",180,"ARG",21.273100616,"5-7 6-2 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,NA,91,NA
"67","1987-237","Sao Paulo","Hard",32,"A",19871109,5,100954,4,"","Luiz Mattar","R",183,"BRA",24.2272416153,101014,NA,"","John Ross","R",185,"USA",23.6933607118,"0-6 7-6 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,100,NA
"68","1987-237","Sao Paulo","Hard",32,"A",19871109,6,101439,NA,"","Javier Sanchez","R",178,"ESP",19.7700205339,100518,NA,"Q","Ricardo Acuna","R",175,"CHI",29.8206707734,"6-3 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,223,NA
"69","1987-237","Sao Paulo","Hard",32,"A",19871109,7,100782,NA,"","Pablo Arraya","R",180,"PER",26.0506502396,100398,NA,"","Julio Goes","R",180,"BRA",32.0410677618,"6-4 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,NA,165,NA
"70","1987-237","Sao Paulo","Hard",32,"A",19871109,8,101382,NA,"","Marcelo Filippini","R",178,"URU",20.2655715264,101029,6,"","Ricki Osterthun","R",185,"GER",23.5208761123,"3-6 6-4 7-5",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,67,NA
"71","1987-237","Sao Paulo","Hard",32,"A",19871109,9,101250,NA,"WC","Jose Daher","R",180,"BRA",21.5550992471,100848,5,"","Alberto Tous","R",175,"ESP",25.2676249144,"3-6 6-2 6-0",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,NA,62,NA
"72","1987-237","Sao Paulo","Hard",32,"A",19871109,10,101409,NA,"","Jaime Yzaga","R",170,"PER",20.0465434634,100857,NA,"","Sergio Casal","R",185,"ESP",25.1690622861,"6-3 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,102,NA
"73","1987-237","Sao Paulo","Hard",32,"A",19871109,11,100751,NA,"","Roberto Saad","R",185,"ARG",26.4339493498,101368,NA,"","Christian Miniussi","R",185,"ARG",20.34770705,"7-5 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,123,NA
"74","1987-237","Sao Paulo","Hard",32,"A",19871109,12,101511,3,"","Horst Skoff","R",175,"AUT",19.2142368241,101237,NA,"WC","Danilo Marcelino","R",193,"BRA",21.6728268309,"6-1 5-7 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,266,NA
"75","1987-237","Sao Paulo","Hard",32,"A",19871109,13,101378,7,"","Tore Meinecke","R",180,"GER",20.3039014374,101493,NA,"Q","Christian Weis","R",180,"GER",19.3867214237,"7-5 6-7 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,242,NA
