"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","winner_rank","winner_rank_points","loser_rank","loser_rank_points"
"44","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,13,100309,6,"","Raul Ramirez","R",183,"MEX",21.6235455168,100162,NA,"","Brian Fairlie","R",NA,"NZL",26.6420260096,"6-2 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,14,100182,NA,"","Mike Estep","R",173,"USA",25.5441478439,100190,NA,"Q","Norman Holmes","R",NA,"USA",25.3305954825,"1-6 6-4 7-5",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,15,100092,NA,"","Alex Metreveli","R",NA,"RUS",30.2532511978,100124,NA,"Q","Steve Turner","R",NA,"USA",28.2984257358,"0-6 6-2 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,16,100115,2,"","Jaime Fillol","R",180,"CHI",28.6707734428,100098,NA,"","Ove Nils Bengtson","R",196,"SWE",29.8316221766,"7-6(5) 4-6 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,17,100173,NA,"","Andrew Pattison","R",188,"USA",26.0095824778,100342,1,"","Vitas Gerulaitis","R",183,"USA",20.5256673511,"2-6 6-3 6-4",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,18,100219,NA,"","Geoff Masters","R",NA,"AUS",24.3750855578,100186,8,"","Jeff Borowiak","R",193,"USA",25.3579739904,"6-1 6-2",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,19,100255,7,"","Roscoe Tanner","L",183,"USA",23.3045859001,100081,NA,"","Charlie Pasarell","R",NA,"USA",30.9760438056,"6-3 6-3",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,20,100272,4,"","Sandy Mayer","R",178,"USA",22.8309377139,100091,NA,"","Colin Dibley","R",188,"AUS",30.3737166324,"6-4 6-2",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,21,100029,NA,"","Rod Laver","L",173,"AUS",36.4873374401,100148,3,"","Ismail El Shafei","R",NA,"EGY",27.2197125257,"7-6(5) 6-2",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,22,100261,5,"","Brian Gottfried","R",183,"USA",23.0198494182,100118,NA,"","Ivan Molina","L",NA,"COL",28.6351813826,"4-6 6-1 6-1",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,23,100309,6,"","Raul Ramirez","R",183,"MEX",21.6235455168,100182,NA,"","Mike Estep","R",173,"USA",25.5441478439,"6-2 6-1",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,24,100115,2,"","Jaime Fillol","R",180,"CHI",28.6707734428,100092,NA,"","Alex Metreveli","R",NA,"RUS",30.2532511978,"6-2 2-6 6-4",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,25,100219,NA,"","Geoff Masters","R",NA,"AUS",24.3750855578,100173,NA,"","Andrew Pattison","R",188,"USA",26.0095824778,"6-1 6-1",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,26,100255,7,"","Roscoe Tanner","L",183,"USA",23.3045859001,100272,4,"","Sandy Mayer","R",178,"USA",22.8309377139,"7-5 6-3",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,27,100029,NA,"","Rod Laver","L",173,"AUS",36.4873374401,100261,5,"","Brian Gottfried","R",183,"USA",23.0198494182,"6-3 6-4",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,28,100309,6,"","Raul Ramirez","R",183,"MEX",21.6235455168,100115,2,"","Jaime Fillol","R",180,"CHI",28.6707734428,"6-3 4-6 6-4",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,29,100255,7,"","Roscoe Tanner","L",183,"USA",23.3045859001,100219,NA,"","Geoff Masters","R",NA,"AUS",24.3750855578,"3-6 6-1 6-4",3,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,30,100309,6,"","Raul Ramirez","R",183,"MEX",21.6235455168,100029,NA,"","Rod Laver","L",173,"AUS",36.4873374401,"3-6 6-3 6-3",3,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","1975-1603","St. Petersburg WCT","Hard",32,"A",19750203,31,100309,6,"","Raul Ramirez","R",183,"MEX",21.6235455168,100255,7,"","Roscoe Tanner","L",183,"USA",23.3045859001,"6-0 1-6 6-2",3,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","1975-2011","Tehran","Clay",64,"A",19751026,1,100377,NA,"","Colin Dowdeswell","R",185,"GBR",20.4572210815,100121,NA,"","Raymond Moore","R",183,"RSA",29.1718001369,"3-6 7-5 6-4",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","1975-2011","Tehran","Clay",64,"A",19751026,2,100395,NA,"","Victor Pecci","R",193,"PAR",20.0301163587,106629,NA,"","Birger Andersson","R",NA,"SWE",NA,"6-3 6-1",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","1975-2011","Tehran","Clay",64,"A",19751026,3,100062,NA,"","Francois Jauffret","R",180,"FRA",33.7084188912,100492,NA,"","John Austin","R",193,"USA",18.2368240931,"6-2 6-3",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","1975-2011","Tehran","Clay",64,"A",19751026,4,100297,NA,"","Corrado Barazzutti","R",178,"ITA",22.6803559206,108343,NA,"","Taghi Akbari","R",NA,"IRI",NA,"6-3 6-3",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","1975-2011","Tehran","Clay",64,"A",19751026,5,100135,NA,"","Onny Parun","R",188,"NZL",28.5311430527,100233,NA,"","Ricardo Cano","R",170,"ARG",24.6625598905,"7-6 7-5",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","1975-2011","Tehran","Clay",64,"A",19751026,6,100396,NA,"","Martin Robinson","L",NA,"GBR",20.0191649555,100137,NA,"","Hans Jurgen Pohmann","R",NA,"GER",28.4271047228,"6-3 7-6",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","1975-2011","Tehran","Clay",64,"A",19751026,7,100394,NA,"","Angel Gimenez","R",163,"ESP",20.0438056126,100083,NA,"","Nicola Spear","R",NA,"SRB",31.6741957563,"6-2 7-6",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","1975-2011","Tehran","Clay",64,"A",19751026,8,100148,NA,"","Ismail El Shafei","R",NA,"EGY",27.9452429843,100150,NA,"","Lito Alvarez","R",NA,"ARG",27.8904859685,"6-0 6-3",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","1975-2011","Tehran","Clay",64,"A",19751026,9,100185,NA,"","Patrick Proisy","R",180,"FRA",26.1245722108,100281,NA,"","Sashi Menon","R",180,"IND",23.2114989733,"6-4 4-6 8-6",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","1975-2011","Tehran","Clay",64,"A",19751026,10,100040,NA,"","Bob Hewitt","R",190,"RSA",35.7864476386,100357,NA,"","Bhanu Nunna","R",NA,"IND",20.9500342231,"4-6 6-3 6-0",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","1975-2011","Tehran","Clay",64,"A",19751026,11,109771,NA,"","Jairo Velasco","R",NA,"ESP",28.4654346338,100354,NA,"","Bernard Mitton","R",188,"RSA",20.9609856263,"1-6 6-3 6-0",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
