"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","winner_rank","winner_rank_points","loser_rank","loser_rank_points"
"43","1993-451","Doha","Hard",32,"A",19930104,12,101772,4,"","Andrei Cherkasov","R",180,"RUS",22.5051334702,101582,NA,"","Gilbert Schaller","R",180,"AUT",23.8028747433,"4-6 6-4 6-4",3,"R32",143,3,1,83,52,32,19,15,2,7,1,1,88,68,40,8,15,3,9,32,NA,82,NA
"44","1993-451","Doha","Hard",32,"A",19930104,13,101234,NA,"","Patrik Kuhnen","R",190,"GER",26.8966461328,101507,8,"","Tomas Carbonell","R",178,"ESP",24.4106776181,"2-6 6-4 6-1",3,"R32",111,3,2,83,49,33,19,13,8,12,3,0,84,61,38,7,12,9,14,89,NA,65,NA
"45","1993-451","Doha","Hard",32,"A",19930104,14,100628,NA,"","Michiel Schapers","R",201,"NED",33.234770705,101482,NA,"","Markus Zoecke","R",196,"GER",24.6543463381,"6-2 6-3",3,"R32",91,3,1,63,41,32,13,9,4,4,0,1,48,30,17,9,8,2,5,103,NA,102,NA
"46","1993-451","Doha","Hard",32,"A",19930104,15,101249,NA,"","Andrei Olhovskiy","R",185,"RUS",26.7241615332,101387,NA,"","Claudio Pistolesi","R",180,"ITA",25.363449692,"6-3 6-2",3,"R32",84,4,3,50,34,28,8,9,2,3,2,3,68,42,22,12,8,8,12,80,NA,124,NA
"47","1993-451","Doha","Hard",32,"A",19930104,16,101964,2,"","Goran Ivanisevic","L",193,"CRO",21.311430527,101567,NA,"Q","Hendrik Jan Davids","L",183,"NED",23.9288158795,"6-2 6-4",3,"R32",72,12,2,60,35,32,12,9,2,2,3,5,68,45,27,12,9,6,9,4,NA,329,NA
"48","1993-451","Doha","Hard",32,"A",19930104,17,101222,1,"","Stefan Edberg","R",188,"SWE",26.9596167009,102338,NA,"Q","Yevgeny Kafelnikov","R",190,"RUS",18.8774811773,"6-3 6-4",3,"R16",85,3,6,66,41,31,14,10,4,5,3,2,61,30,20,14,9,4,7,2,NA,275,NA
"49","1993-451","Doha","Hard",32,"A",19930104,18,101150,NA,"","Gianluca Pozzi","L",180,"ITA",27.5509924709,101733,7,"","Jan Siemerink","L",183,"NED",22.726899384,"7-5 5-7 7-5",3,"R16",179,0,5,121,51,36,39,18,3,6,7,5,128,68,44,33,18,13,17,68,NA,57,NA
"50","1993-451","Doha","Hard",32,"A",19930104,19,101414,3,"","Boris Becker","R",190,"GER",25.1197809719,101362,NA,"","Stephane Simian","L",193,"FRA",25.5770020534,"7-6(3) 6-2",3,"R16",92,7,8,64,34,31,15,10,4,5,3,2,62,40,28,9,10,3,6,5,NA,106,NA
"51","1993-451","Doha","Hard",32,"A",19930104,20,101439,6,"","Javier Sanchez","R",178,"ESP",24.9253935661,101926,NA,"WC","Andrei Merinov","L",183,"RUS",21.5359342916,"4-6 7-5 6-0",3,"R16",137,6,3,105,72,42,19,14,8,12,0,2,83,61,29,14,14,2,9,41,NA,254,NA
"52","1993-451","Doha","Hard",32,"A",19930104,21,101016,NA,"","Marcos Aurelio Gorriz","L",185,"ESP",28.8377823409,101642,NA,"","Bart Wuyts","R",178,"BEL",23.3045859001,"6-0 6-2",3,"R16",86,0,0,57,37,22,11,7,6,7,0,2,51,30,12,8,7,3,9,101,NA,74,NA
"53","1993-451","Doha","Hard",32,"A",19930104,22,101772,4,"","Andrei Cherkasov","R",180,"RUS",22.5051334702,101962,NA,"Q","Younes El Aynaoui","R",193,"MAR",21.3141683778,"6-3 5-7 6-4",3,"R16",143,1,0,86,57,41,20,15,4,6,7,3,105,65,48,14,16,5,9,32,NA,311,NA
"54","1993-451","Doha","Hard",32,"A",19930104,23,101234,NA,"","Patrik Kuhnen","R",190,"GER",26.8966461328,100628,NA,"","Michiel Schapers","R",201,"NED",33.234770705,"7-5 6-2",3,"R16",87,2,0,52,25,21,15,10,0,2,1,4,67,48,27,7,10,6,11,89,NA,103,NA
"55","1993-451","Doha","Hard",32,"A",19930104,24,101964,2,"","Goran Ivanisevic","L",193,"CRO",21.311430527,101249,NA,"","Andrei Olhovskiy","R",185,"RUS",26.7241615332,"6-3 7-6(2)",3,"R16",84,7,1,60,31,25,19,10,2,3,5,0,93,50,29,24,11,6,9,4,NA,80,NA
"56","1993-451","Doha","Hard",32,"A",19930104,25,101222,1,"","Stefan Edberg","R",188,"SWE",26.9596167009,101150,NA,"","Gianluca Pozzi","L",180,"ITA",27.5509924709,"6-0 6-0",3,"QF",54,1,1,37,19,15,11,6,0,0,0,5,42,17,8,5,6,3,9,2,NA,68,NA
"57","1993-451","Doha","Hard",32,"A",19930104,26,101414,3,"","Boris Becker","R",190,"GER",25.1197809719,101439,6,"","Javier Sanchez","R",178,"ESP",24.9253935661,"6-4 6-3",3,"QF",79,4,5,46,26,23,13,9,0,0,1,1,62,33,20,16,10,1,4,5,NA,41,NA
"58","1993-451","Doha","Hard",32,"A",19930104,27,101772,4,"","Andrei Cherkasov","R",180,"RUS",22.5051334702,101016,NA,"","Marcos Aurelio Gorriz","L",185,"ESP",28.8377823409,"6-1 7-5",3,"QF",98,1,3,67,42,30,14,10,2,3,1,0,56,32,18,11,9,2,6,32,NA,101,NA
"59","1993-451","Doha","Hard",32,"A",19930104,28,101964,2,"","Goran Ivanisevic","L",193,"CRO",21.311430527,101234,NA,"","Patrik Kuhnen","R",190,"GER",26.8966461328,"6-2 7-6(2)",3,"QF",78,16,1,53,33,29,14,10,0,0,4,3,66,31,24,15,10,2,4,4,NA,89,NA
"60","1993-451","Doha","Hard",32,"A",19930104,29,101414,3,"","Boris Becker","R",190,"GER",25.1197809719,101222,1,"","Stefan Edberg","R",188,"SWE",26.9596167009,"6-4 6-4",3,"SF",93,3,1,61,38,25,13,10,1,3,4,4,67,40,31,8,10,4,8,5,NA,2,NA
"61","1993-451","Doha","Hard",32,"A",19930104,30,101964,2,"","Goran Ivanisevic","L",193,"CRO",21.311430527,101772,4,"","Andrei Cherkasov","R",180,"RUS",22.5051334702,"6-2 6-2",3,"SF",73,8,1,44,21,19,15,8,1,1,2,1,64,40,23,9,8,8,12,4,NA,32,NA
"62","1993-451","Doha","Hard",32,"A",19930104,31,101414,3,"","Boris Becker","R",190,"GER",25.1197809719,101964,2,"","Goran Ivanisevic","L",193,"CRO",21.311430527,"7-6(4) 4-6 7-5",3,"F",149,10,4,104,69,52,19,17,1,3,15,7,116,73,54,20,17,6,8,5,NA,4,NA
"63","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,1,100870,NA,"","Christo Van Rensburg","R",185,"RSA",30.2012320329,101510,1,"","Henrik Holm","R",183,"SWE",24.3696098563,"6-2 7-5",3,"R32",88,0,4,52,29,26,12,10,1,2,1,6,70,43,27,11,10,8,12,133,NA,19,NA
"64","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,2,101086,NA,"","Ronald Agenor","R",180,"USA",28.1423682409,100800,NA,"","Diego Perez","R",178,"URU",30.9021218344,"7-5 6-0",3,"R32",93,2,1,77,40,26,21,9,7,8,1,5,56,19,13,14,9,4,9,132,NA,128,NA
"65","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,3,101191,NA,"","Richey Reneberg","R",180,"USA",27.2498288843,101802,NA,"WC","Ramayah Ramachandran","R",160,"MAS",22.3189596167,"6-1 6-0",3,"R32",46,4,2,42,23,20,12,7,3,3,0,1,30,16,5,4,6,1,6,95,NA,944,NA
"66","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,4,101797,8,"","Jacco Eltingh","R",188,"NED",22.3518138261,101492,NA,"Q","Sander Groen","L",190,"NED",24.553045859,"6-2 6-4",3,"R32",62,4,2,44,23,19,15,9,1,2,5,1,57,40,26,4,9,1,5,78,NA,341,NA
"67","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,5,102148,4,"","Fabrice Santoro","R",178,"FRA",20.0711841205,101349,NA,"WC","Adam Malik","R",193,"MAS",25.6563997262,"7-5 7-6(2)",3,"R32",105,0,2,73,52,37,13,12,1,3,3,4,82,45,33,16,12,3,6,43,NA,560,NA
"68","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,6,101703,NA,"","Guillaume Raoux","R",180,"FRA",22.8884325804,101659,NA,"","Jan Apell","L",183,"SWE",23.1676933607,"6-4 6-3",3,"R32",69,3,0,55,26,22,16,10,4,5,2,3,49,33,23,7,9,1,4,93,NA,152,NA
"69","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,7,101126,NA,"","Chris Pridham","R",183,"CAN",27.7344284736,101888,NA,"","Daniel Vacek","R",190,"CZE",21.7631759069,"6-2 6-3",3,"R32",62,4,1,48,26,18,16,8,0,0,6,5,52,28,16,12,9,2,6,131,NA,107,NA
"70","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,8,101123,NA,"","Alexander Mronz","R",188,"GER",27.7453798768,101549,6,"","Rodolphe Gilbert","L",183,"FRA",24.0629705681,"6-4 6-1",3,"R32",82,5,0,60,30,22,17,9,2,4,2,1,47,20,14,8,8,2,7,177,NA,70,NA
"71","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,9,102184,NA,"","David Prinosil","R",185,"GER",19.8247775496,101543,5,"","Jeff Tarango","L",180,"USA",24.1232032854,"6-2 3-6 7-5",3,"R32",144,8,2,89,44,35,23,14,4,6,2,3,120,72,48,20,15,12,16,125,NA,45,NA
"72","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,10,101369,NA,"Q","Bent Ove Pedersen","R",185,"NOR",25.4866529774,101660,NA,"","Francisco Montana","R",183,"USA",23.1649555099,"6-2 7-5",3,"R32",91,6,1,64,36,26,16,10,5,6,2,0,58,39,21,12,10,2,6,NA,NA,117,NA
"73","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,11,101262,NA,"Q","Rikard Bergh","L",188,"SWE",26.559890486,102277,NA,"WC","Bing Chao Lin","R",180,"TPE",19.1868583162,"7-6(3) 6-4",3,"R32",97,8,1,69,33,31,17,11,2,3,3,2,86,56,35,16,11,4,6,846,NA,272,NA
"74","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,12,101235,3,"","Paul Haarhuis","R",188,"NED",26.8747433265,101354,NA,"","Andrew Sznajder","R",175,"CAN",25.6153319644,"7-5 1-6 6-1",3,"R32",122,1,1,86,54,34,18,13,9,12,1,3,76,45,29,16,13,1,5,39,NA,134,NA
"75","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,13,101358,7,"","Olivier Delaitre","R",170,"FRA",25.5961670089,101681,NA,"","Chris Wilkinson","R",180,"GBR",22.9979466119,"6-4 6-4",3,"R32",94,6,5,56,30,25,12,10,2,4,6,5,94,54,36,13,10,11,15,76,NA,171,NA
"76","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,14,101374,NA,"","Leonardo Lavalle","L",188,"MEX",25.4784394251,101500,NA,"","Christian Saceanu","R",190,"GER",24.4928131417,"6-3 3-6 6-2",3,"R32",148,5,7,91,53,38,17,13,4,7,4,13,115,68,42,19,13,18,23,99,NA,118,NA
"77","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,15,101767,NA,"","Lars Jonsson","R",188,"SWE",22.5242984257,101242,NA,"Q","Brad Pearce","R",175,"USA",26.7926078029,"4-6 6-0 6-1",3,"R32",93,8,1,75,45,34,14,12,4,6,1,1,69,40,21,10,11,7,13,119,NA,343,NA
"78","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,16,101914,NA,"","Lars Koslowski","R",188,"GER",21.6235455168,101391,2,"","Carl Uwe Steeb","L",180,"GER",25.3442847365,"2-6 6-4 7-6(3)",3,"R32",150,2,4,92,52,30,20,15,2,8,8,2,110,52,35,21,15,6,11,116,NA,29,NA
"79","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,17,101086,NA,"","Ronald Agenor","R",180,"USA",28.1423682409,100870,NA,"","Christo Van Rensburg","R",185,"RSA",30.2012320329,"6-2 1-6 7-6(4)",3,"R16",124,8,3,81,47,37,18,13,2,4,3,5,91,52,40,21,14,3,5,132,NA,133,NA
"80","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,18,101191,NA,"","Richey Reneberg","R",180,"USA",27.2498288843,101797,8,"","Jacco Eltingh","R",188,"NED",22.3518138261,"6-4 6-1",3,"R16",70,2,1,46,28,23,12,9,3,4,5,1,50,28,17,6,8,1,5,95,NA,78,NA
"81","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,19,102148,4,"","Fabrice Santoro","R",178,"FRA",20.0711841205,101703,NA,"","Guillaume Raoux","R",180,"FRA",22.8884325804,"6-4 6-2",3,"R16",88,0,1,67,51,29,10,9,6,9,0,2,47,13,8,12,9,0,6,43,NA,93,NA
"82","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,20,101126,NA,"","Chris Pridham","R",183,"CAN",27.7344284736,101123,NA,"","Alexander Mronz","R",188,"GER",27.7453798768,"6-4 7-5",3,"R16",107,5,1,62,32,27,17,11,1,2,5,2,74,37,26,19,11,4,7,131,NA,177,NA
"83","1993-450","Kuala Lumpur-1","Hard",32,"A",19930104,21,102184,NA,"","David Prinosil","R",185,"GER",19.8247775496,101369,NA,"Q","Bent Ove Pedersen","R",185,"NOR",25.4866529774,"6-4 6-3",3,"R16",78,2,4,50,25,20,17,9,2,2,2,1,66,29,18,22,10,4,7,125,NA,NA,NA
